dimension,run,c,h,a,theta_h,theta_a,average edge weight,number of communites,modularity,range of avg comm. states,std. of avg comm.states
2,0,0.03,0.03,0.3,0.03,0.3,4.192433019008157,3,0.029777052032950266,1.110183318868428,0.4604799852657508
2,4,0.03,0.01,0.03,0.03,0.3,0.11137753868080957,4,0.10641508072647884,2.0296276482152447,0.7882763634475104
2,3,0.01,0.01,0.03,0.03,0.1,0.5221525225692506,3,0.14053105728593135,3.3665322730293537,1.424988011494659
2,3,0.3,0.1,0.03,0.03,0.3,0.0,100,1,14.68503925249972,2.804419233357462
2,0,0.3,0.3,0.03,0.1,0.1,5.142576735896127e-07,95,0.7246699567195485,16.911506286623897,3.173168395151311
2,3,0.3,0.03,0.3,0.03,0.01,4.282285008575179,1,-9.992007221626409e-16,0.0,0.0
2,3,0.3,0.01,0.3,0.03,0.01,5.452678582999505,1,0.0,0.0,0.0
2,4,0.03,0.01,0.3,0.1,0.01,15.911187142418076,2,0.0006179102087129906,0.43376783688470055,0.2168839184423503
2,2,0.03,0.1,0.3,0.1,0.03,2.7664111085554075,3,0.10888682205564375,1.773354156560216,0.7740286809234918
2,3,0.01,0.03,0.3,0.03,0.3,9.597476364622638,3,0.02704989708956762,2.8052582804205337,1.1793028877299148
2,3,0.1,0.01,0.03,0.01,0.03,0.34229629376027865,4,0.055550194163044096,0.8838572425677909,0.32464121762911424
2,0,0.3,0.03,0.03,0.1,0.01,0.0009545017956979855,12,0.5780726439063913,5.015292843427159,1.202947373460554
2,2,0.3,0.01,0.03,0.03,0.01,0.4241413892454833,5,0.030147531150488977,0.19164189487932914,0.08011535598520962
2,4,0.1,0.03,0.03,0.03,0.03,2.351046453281457e-05,42,0.6952736216917993,10.997813670900424,2.7838932883860643
2,3,0.1,0.01,0.3,0.01,0.1,6.775993942500152,1,1.3322676295501878e-15,0.0,0.0
2,1,0.1,0.03,0.3,0.01,0.1,4.255304376419962,3,0.00845256531536795,0.3437795600731748,0.14259753976643613
2,2,0.1,0.1,0.03,0.3,0.01,4.9950950753078006e-05,65,0.8648748721794625,13.573286859759508,3.0268958073868846
2,1,0.01,0.03,0.03,0.3,0.03,0.0004671612652650983,9,0.6451846960877651,10.227432204458207,3.1237451612489258
2,0,0.03,0.3,0.3,0.1,0.3,1.047828279469154e-07,95,0.5962159828188669,15.171691405067016,3.109529825193408
2,3,0.1,0.1,0.3,0.1,0.01,1.1546687255790522,4,0.07136855042208459,0.6772430994543346,0.2757623225787878
2,4,0.03,0.03,0.03,0.3,0.01,0.0004802896772857748,8,0.6317293713841201,7.250123969279634,2.3860308921194164
2,0,0.3,0.3,0.3,0.3,0.01,0.012803880209748927,6,0.44875937144280265,3.5874278748955186,1.1854096750601741
2,4,0.01,0.1,0.3,0.1,0.03,4.652730894214937,3,0.12146485564234374,3.423295697374387,1.4482105951823137
2,3,0.01,0.01,0.3,0.03,0.3,13.585651723883865,2,0.005012783784495739,2.0035436795754054,1.0017718397877027
2,1,0.3,0.3,0.03,0.1,0.1,2.4677154921382425e-08,99,0.0,13.918533051417608,2.946660453595772
2,4,0.3,0.1,0.03,0.03,0.3,0.0,100,1,14.659330208702926,2.810002991325259
2,1,0.03,0.03,0.3,0.03,0.3,4.81744708626587,3,0.02505976409479735,1.5606159021274073,0.6721221862541185
2,2,0.3,0.1,0.3,0.01,0.3,0.15998852866517238,3,0.01491094275518901,0.5526956378548055,0.2375193610662965
2,0,0.03,0.01,0.03,0.1,0.01,0.49583867933071063,3,0.09944246841019054,1.9080692911098762,0.8364381426478028
2,4,0.01,0.01,0.03,0.03,0.1,0.47726945782588726,3,0.12054747040509073,3.7581783050060182,1.5921971897059262
2,0,0.03,0.01,0.3,0.1,0.03,15.482660876493549,2,0.0006935605934126343,0.4755987818939781,0.237799390946989
2,4,0.3,0.03,0.3,0.03,0.01,4.246987316230485,1,-7.771561172376096e-16,0.0,0.0
2,4,0.3,0.01,0.3,0.03,0.01,5.494115683352949,1,-2.220446049250313e-16,0.0,0.0
2,4,0.01,0.03,0.3,0.03,0.3,9.563086634319296,3,0.027440128478911238,3.1547872366664533,1.356987712960538
2,3,0.03,0.1,0.3,0.1,0.03,2.353866591298846,3,0.10740939942469302,1.5178757026965497,0.6728476127636411
2,1,0.3,0.03,0.03,0.1,0.01,0.0009678881275734017,10,0.5551756516719426,2.075759567842058,0.606639335986632
2,1,0.03,0.3,0.3,0.1,0.3,2.3578882078603324e-07,99,0.0,15.123383646934153,3.4116906813296644
2,3,0.3,0.01,0.03,0.03,0.01,0.4301936805606445,4,0.02822529648479203,0.24239943305284375,0.09157222696795692
2,0,0.1,0.03,0.03,0.03,0.1,0.0,100,1,14.138034528014108,2.460048332396662
2,4,0.1,0.01,0.03,0.01,0.03,0.3356632233516479,4,0.06018418446682463,0.4061934949654342,0.14607897227540323
2,3,0.1,0.1,0.03,0.3,0.01,6.501531310847059e-05,67,0.8947757285228721,16.54948448242766,3.4667868031450335
2,4,0.1,0.1,0.3,0.1,0.01,1.2434433881447167,3,0.0906244535555428,0.6181913956587547,0.27009393339234394
2,2,0.01,0.03,0.03,0.3,0.03,0.00033257795562469697,9,0.5480903219860508,7.182271128154787,2.153952847947723
2,0,0.03,0.03,0.03,0.3,0.03,0.0004125613585869267,10,0.6348205866769309,11.754940738227866,3.3133054948685285
2,2,0.3,0.3,0.03,0.1,0.1,1.4415132156665115e-07,98,0.4121551526778696,18.30506451989131,3.2695768074729648
2,4,0.1,0.01,0.3,0.01,0.1,6.283717782319957,1,-9.992007221626409e-16,0.0,0.0
2,2,0.1,0.03,0.3,0.01,0.1,4.275505624760403,2,0.007901016615315448,0.04145873112504511,0.020729365562522556
2,0,0.3,0.1,0.03,0.1,0.01,1.268690230978968e-07,97,0.39109930127718817,14.270235124459827,2.965163281928179
2,0,0.01,0.1,0.3,0.1,0.1,5.071711127429721,3,0.10471675477934532,3.724367893193544,1.5891203381222239
2,1,0.3,0.3,0.3,0.3,0.01,0.016443365014817125,6,0.43630576224451273,2.8300086705951237,0.9104693483098043
2,4,0.01,0.01,0.3,0.03,0.3,13.028153663122968,2,0.006745398984149109,1.4853018335829866,0.7426509167914933
2,1,0.03,0.01,0.03,0.1,0.01,0.5412598043039569,3,0.10609393962920415,1.801293716671794,0.7583637052649432
2,2,0.03,0.03,0.3,0.03,0.3,4.673813057969702,3,0.03116120911804808,1.651189498216791,0.7171562004304897
2,0,0.01,0.01,0.03,0.03,0.3,0.23092427395044263,4,0.1295992431767845,3.4108467010789716,1.3167536637807506
2,2,0.03,0.3,0.3,0.1,0.3,7.842270069601936e-08,99,0.0,16.90160582390616,3.2505797890333255
2,1,0.03,0.01,0.3,0.1,0.03,14.560827878487647,2,0.0009832768817955029,0.7430530339588365,0.37152651697941824
2,0,0.3,0.03,0.3,0.03,0.03,3.496924081272603,2,0.0004451934770203503,0.10341476715357809,0.05170738357678904
2,0,0.3,0.01,0.3,0.03,0.03,4.760840955260452,1,-1.9984014443252818e-15,0.0,0.0
2,0,0.01,0.03,0.3,0.1,0.01,18.805550519951733,3,0.018563467020258573,2.5323310462379482,1.0805745473733592
2,3,0.3,0.1,0.3,0.01,0.3,0.001118073917697946,4,0.3724976867889542,0.8221689339601699,0.2986791999403404
2,4,0.03,0.1,0.3,0.1,0.03,2.4772641882048285,3,0.12058492839048851,2.163265138200378,0.9143946754758693
2,2,0.3,0.03,0.03,0.1,0.01,0.0009586060697353747,11,0.6408411676859355,1.7198886989801943,0.49601177310395894
2,3,0.3,0.3,0.03,0.1,0.1,6.388488747292982e-07,94,0.7474119679889247,16.618964024963056,3.48552629364857
2,4,0.3,0.01,0.03,0.03,0.01,0.4361226656497159,6,0.027283937321186093,0.3858955449972333,0.11809797011976397
2,1,0.1,0.03,0.03,0.03,0.1,2.24160538909527e-06,90,0.6728504873744747,15.302294830099559,2.6652793197551783
2,0,0.1,0.1,0.3,0.1,0.03,1.0505006083375958,3,0.08995566852890911,0.8007036055518452,0.33924186651080734
2,1,0.03,0.03,0.03,0.3,0.03,0.0003519625865458679,11,0.5770665448466739,10.33720875178461,3.0132857382495555
2,4,0.1,0.1,0.03,0.3,0.01,4.996905057759808e-05,72,0.8251260184233391,17.021122548087973,3.257701185470416
2,3,0.01,0.03,0.03,0.3,0.03,0.000293615300072412,10,0.5928881456943353,9.362967363750847,2.583687114849476
2,1,0.3,0.1,0.03,0.1,0.01,2.7235697491451455e-07,96,0.6141850230922503,15.79080794778227,2.8107589552361305
2,0,0.1,0.01,0.03,0.01,0.1,0.18916174313652012,4,0.08301928271182432,0.7389501651474804,0.2913774056947608
2,1,0.01,0.1,0.3,0.1,0.1,4.830564321434792,3,0.10320278657921575,3.3700640084365876,1.379154528058308
2,0,0.01,0.01,0.3,0.1,0.01,21.834928004803746,2,0.0027054057976604873,1.775804553698689,0.8879022768493443
2,3,0.03,0.3,0.3,0.1,0.3,1.2460666364942698e-07,98,0.4996135245205696,15.981471441933497,3.4373510909856666
2,2,0.3,0.3,0.3,0.3,0.01,0.014209184988701445,6,0.3936635935432431,2.6802250473239364,0.8932588988851216
2,0,0.1,0.01,0.3,0.01,0.3,1.0342830690057587,3,0.005129448927336813,0.38096824446443456,0.16533855022596472
2,3,0.1,0.03,0.3,0.01,0.1,3.9833994469217107,2,0.00925328257136418,0.17001718776792954,0.08500859388396477
2,2,0.03,0.01,0.03,0.1,0.01,0.5263997158674287,3,0.09910856223458665,1.991834075714808,0.8271438110090921
2,3,0.03,0.03,0.3,0.03,0.3,4.554398236161161,2,0.03403016232014178,0.9821542190206015,0.49107710951030076
2,2,0.03,0.01,0.3,0.1,0.03,14.36735666778174,2,0.0009005585584030418,0.7809462979611007,0.39047314898055036
2,1,0.01,0.01,0.03,0.03,0.3,0.28029639550075447,3,0.13226477346416837,3.2359965752808986,1.3590519678838575
2,4,0.3,0.3,0.03,0.1,0.1,4.426934558771223e-07,98,0.1005402967750477,15.769536754517691,2.9380944293783573
2,1,0.01,0.03,0.3,0.1,0.01,17.359694971160117,3,0.019684664650810008,2.8148159832142303,1.2112498332857007
2,1,0.3,0.01,0.3,0.03,0.03,4.916674517400719,1,-2.886579864025407e-15,0.0,0.0
2,1,0.3,0.03,0.3,0.03,0.03,3.5552468904291876,2,0.0005274814993595778,0.033724143684957554,0.016862071842478777
2,0,0.03,0.1,0.3,0.1,0.1,1.7310359904724277,3,0.13345792154985642,2.635932879161018,1.0802595948947356
2,3,0.3,0.03,0.03,0.1,0.01,0.0009836835551304466,8,0.5794305211319988,1.5155819908866923,0.4365556263965106
2,0,0.3,0.01,0.03,0.03,0.03,0.3756069190122386,5,0.03740311346784149,0.1984341373548464,0.07214411183455542
2,2,0.1,0.03,0.03,0.03,0.1,1.2182462871094785e-06,96,0.38500518004424156,12.375874994549699,2.609335515397028
2,4,0.3,0.1,0.3,0.01,0.3,0.024293905710151522,2,0.21294028210105995,0.41676495241165035,0.20838247620582517
2,1,0.1,0.1,0.3,0.1,0.03,0.8723088513270469,4,0.09428959751090618,0.7533524791373858,0.30646784116717024
2,2,0.3,0.1,0.03,0.1,0.01,2.057449822006725e-07,96,0.6027757215407283,14.158876842372306,2.753177685245477
2,2,0.03,0.03,0.03,0.3,0.03,0.0004774520563090109,11,0.59968850182867,8.546132155514607,2.53584355164574
2,4,0.03,0.3,0.3,0.1,0.3,1.6787877416614933e-05,87,0.07502452993653663,18.402789051499262,3.5436352774185567
2,4,0.01,0.03,0.03,0.3,0.03,0.00028395639918960534,10,0.6073091152729567,8.001310663367999,2.3209832854416774
2,0,0.1,0.1,0.03,0.3,0.03,6.453443821313337e-05,60,0.8891378730153326,15.092551094578845,3.0978079890441963
2,2,0.01,0.1,0.3,0.1,0.1,3.4912104860394844,3,0.13406917595670728,3.4799284455343846,1.429905903156498
2,1,0.01,0.01,0.3,0.1,0.01,23.776118531872,2,0.0016822017005474477,1.5378993159116412,0.7689496579558206
2,3,0.3,0.3,0.3,0.3,0.01,0.012041843101569687,6,0.4610692784039985,3.194973161061796,1.1642288301447392
2,3,0.03,0.01,0.03,0.1,0.01,0.4997725901137033,3,0.13236148395022085,1.7510710176210298,0.76825917543211
2,1,0.1,0.01,0.03,0.01,0.1,0.1886315353196174,4,0.0823515857208198,0.37961265153884693,0.14613873488942045
2,0,0.3,0.3,0.03,0.1,0.3,7.643349131533066e-08,98,0.18421700167119082,16.02071221191339,3.1664558695096217
2,4,0.03,0.03,0.3,0.03,0.3,4.054147639519377,3,0.03273761930660446,1.4322840222563902,0.6050746922245531
2,3,0.03,0.01,0.3,0.1,0.03,14.044866224741437,2,0.000630457062767098,0.9611626995825486,0.4805813497912743
2,1,0.1,0.01,0.3,0.01,0.3,1.2997050728125603,3,0.0035488050800412743,0.17856172720560556,0.07844383710745215
2,4,0.1,0.03,0.3,0.01,0.1,4.298536044576971,2,0.012016821144254536,0.21477026391306384,0.1073851319565319
2,2,0.01,0.01,0.03,0.03,0.3,0.2532760386355528,3,0.14182746227567067,3.556294186850773,1.501782616661823
2,2,0.01,0.03,0.3,0.1,0.01,17.939177841505302,3,0.023781015712756967,3.2427020517739154,1.3622300348728524
2,2,0.3,0.03,0.3,0.03,0.03,3.5596384178592806,2,0.00047145348498534023,0.06268728254823544,0.03134364127411772
2,2,0.3,0.01,0.3,0.03,0.03,4.810714938821831,1,-1.887379141862766e-15,0.0,0.0
2,1,0.03,0.1,0.3,0.1,0.1,1.4472681169771398,4,0.13629239758626266,2.65415865674465,0.9560940694629132
2,3,0.3,0.1,0.03,0.1,0.01,1.873468464820881e-07,95,0.7635161627817327,14.763760571782946,2.8265928506054836
2,2,0.1,0.1,0.3,0.1,0.03,0.8960159277995177,3,0.09938983009579996,0.8162627080719528,0.3561764659007214
2,4,0.3,0.03,0.03,0.1,0.01,0.0010802849547355282,10,0.6095003217410344,1.5225871223006284,0.44017565827788613
2,3,0.1,0.03,0.03,0.03,0.1,7.517268938423281e-10,99,0.0,12.326077321999936,2.5532325416111914
2,3,0.03,0.03,0.03,0.3,0.03,0.00046990478334511023,8,0.6151695728478002,5.953145921548796,1.994384009363257
2,1,0.3,0.01,0.03,0.03,0.03,0.370721746905285,5,0.038350169930080044,0.22421657278149681,0.08031891003186684
2,0,0.01,0.03,0.03,0.3,0.1,0.00017891236587858352,12,0.6935481599391384,11.331213976555874,3.0678123439130793
2,1,0.3,0.3,0.03,0.1,0.3,1.157392639815572e-07,98,0.2824958238153725,16.611467961768493,2.9887099378764925
2,0,0.3,0.1,0.3,0.03,0.01,0.2750011452607118,3,0.08105086526110378,0.3452629711689085,0.1427393462459556
2,1,0.1,0.1,0.03,0.3,0.03,3.4623650295128256e-05,71,0.8107799679078233,14.472018155673453,3.065030816772203
2,0,0.03,0.3,0.3,0.3,0.01,0.003582133160163545,8,0.5788247895780886,10.7894267577056,3.05604320408242
2,3,0.01,0.1,0.3,0.1,0.1,4.357742915348522,3,0.1133619063183894,3.388825315063002,1.417843830582882
2,2,0.01,0.01,0.3,0.1,0.01,21.19210712228023,2,0.0016600575687850255,1.8191645806118757,0.9095822903059377
2,4,0.03,0.01,0.03,0.1,0.01,0.5345305005139034,4,0.09217685609907696,1.6667988270149638,0.6992805617976492
2,4,0.03,0.01,0.3,0.1,0.03,16.23581909651374,1,-3.774758283725532e-15,0.0,0.0
2,0,0.03,0.03,0.3,0.1,0.01,11.497436380042487,2,0.014173071121380693,0.9686984330287134,0.4843492165143567
2,4,0.3,0.3,0.3,0.3,0.01,0.015253002863622312,6,0.4020887801002733,3.0763648422316363,0.9586709301307244
2,2,0.1,0.01,0.03,0.01,0.1,0.1763104337234334,4,0.08119653295335394,0.2921669476030414,0.11406459865672287
2,3,0.01,0.01,0.03,0.03,0.3,0.2790160347248448,3,0.14301738092067534,3.0121741146004792,1.312476346073161
2,3,0.01,0.03,0.3,0.1,0.01,17.23081333598542,3,0.018084996174283198,2.2984112231944613,1.0033334427073717
2,3,0.3,0.03,0.3,0.03,0.03,3.4519592556209746,2,0.0004018873999652728,0.04355703844292817,0.021778519221464086
2,3,0.3,0.01,0.3,0.03,0.03,4.786610639831605,1,-2.1094237467877974e-15,0.0,0.0
2,2,0.1,0.01,0.3,0.01,0.3,1.4479319558705273,3,0.0046282723086146504,0.5714552686058864,0.26270989033352316
2,4,0.3,0.1,0.03,0.1,0.01,5.943903839852331e-08,99,0.0,14.157316846542413,2.9322916742928316
2,0,0.1,0.03,0.3,0.01,0.3,0.5755877137939116,2,0.026702859880943453,0.7419302517705385,0.37096512588526925
2,2,0.03,0.1,0.3,0.1,0.1,2.107145663701523,3,0.10390289557253139,1.5567941185000396,0.6661539003745776
2,3,0.1,0.1,0.3,0.1,0.03,0.9825106686381326,3,0.09997238377555746,0.7395175809678176,0.3043962652126727
2,2,0.3,0.3,0.03,0.1,0.3,3.482287120810232e-07,98,0.47477374154636737,17.31051011339136,3.3472735307032115
2,0,0.3,0.03,0.03,0.1,0.03,0.00034747190792567916,11,0.6992982983986171,2.980136181579932,0.8895180634233979
2,4,0.03,0.03,0.03,0.3,0.03,0.00034467127048586445,9,0.6211654643076727,8.002005064240908,2.441754996977303
2,4,0.1,0.03,0.03,0.03,0.1,1.7941044150342895e-06,96,0.0,11.075687464624233,2.3291987195460897
2,2,0.3,0.01,0.03,0.03,0.03,0.378838592965151,4,0.03235807014502201,0.19218604971782155,0.07240362393104186
2,1,0.01,0.03,0.03,0.3,0.1,0.0002107146158148471,12,0.6866861281359778,9.442153903817758,2.6094241416406083
2,2,0.1,0.1,0.03,0.3,0.03,7.025843081473845e-05,70,0.8806704438956711,13.408135617834803,3.244352238750065
2,4,0.01,0.1,0.3,0.1,0.1,3.3779436433003527,3,0.11888514798050956,3.3268373456251554,1.3927401599005416
2,0,0.03,0.01,0.03,0.1,0.03,0.43106290949872483,3,0.13019774537297246,1.6214367285626112,0.6978969001099162
2,3,0.01,0.01,0.3,0.1,0.01,22.864342917544185,2,0.0018935105688797638,1.900881883260849,0.9504409416304244
2,1,0.3,0.1,0.3,0.03,0.01,0.3066590580636295,4,0.08507032240044148,0.4632886656546095,0.18475613932610133
2,0,0.03,0.01,0.3,0.1,0.1,12.544615904862408,2,0.001983520202225808,0.5974107042701073,0.29870535213505367
2,1,0.03,0.3,0.3,0.3,0.01,0.0033718811850617747,11,0.6267192491461949,13.133775811269283,3.5648470441175233
2,1,0.03,0.03,0.3,0.1,0.01,12.104852939486122,3,0.014354250711403282,0.9592818830558136,0.41659360342160867
2,0,0.3,0.3,0.3,0.3,0.03,0.009953777593272702,7,0.45202363081948504,3.0774184860796825,1.091856961574153
2,0,0.3,0.1,0.03,0.1,0.03,3.490278809875108e-07,94,0.6813988909831075,16.19842251391862,2.886054884604273
2,4,0.01,0.01,0.03,0.03,0.3,0.25005005966329863,3,0.1388962289558886,3.6012228708450387,1.5059252521623194
2,3,0.3,0.3,0.03,0.1,0.3,5.552605776264778e-07,95,0.738074134062809,15.59505879874231,3.0182556406420513
2,4,0.01,0.03,0.3,0.1,0.01,18.86675009068268,3,0.01909807344649063,2.6335469233884465,1.1206572100947958
2,4,0.3,0.03,0.3,0.03,0.03,3.6167482957773265,2,0.00015121358612410485,0.14995387337593308,0.07497693668796654
2,4,0.1,0.1,0.3,0.1,0.03,0.8686559726021562,3,0.10691270029525109,0.7877029338572418,0.3256254769195279
2,4,0.3,0.01,0.3,0.03,0.03,4.811118060532841,1,1.3322676295501878e-15,0.0,0.0
2,3,0.1,0.01,0.03,0.01,0.1,0.17973215416529778,4,0.07606978503457021,0.37676593857735574,0.15055284821430276
2,0,0.1,0.03,0.03,0.03,0.3,1.6557578539927497e-08,98,1.1102230246251565e-16,13.151784668669206,2.7781724782692425
2,3,0.03,0.1,0.3,0.1,0.1,2.55109966697718,3,0.10237479964699532,1.759219013234072,0.740232502402214
2,0,0.03,0.03,0.03,0.3,0.1,0.00021751012034461123,13,0.7294759090889942,8.006614810959968,2.4460160528651667
2,1,0.3,0.03,0.03,0.1,0.03,0.0003651949885275517,10,0.6716659847565482,3.555461318320693,0.9594660597096818
2,3,0.1,0.01,0.3,0.01,0.3,1.2777133158353355,3,0.0047449139699995285,0.5336352871749295,0.22224129380319346
2,1,0.1,0.03,0.3,0.01,0.3,0.3402087998553393,3,0.03297916833546871,0.6403623460116141,0.26992514588731736
2,3,0.3,0.01,0.03,0.03,0.03,0.3760211008956695,6,0.03419568963964173,0.3382312621731668,0.10928722856364143
2,2,0.01,0.03,0.03,0.3,0.1,0.000191724763884108,14,0.6707641856531138,11.906550405419289,3.5177278383832924
2,3,0.1,0.1,0.03,0.3,0.03,3.6156370607018616e-05,76,0.848596418717519,15.99579441888395,3.335983927294479
2,1,0.03,0.01,0.03,0.1,0.03,0.4096670203387733,3,0.1108025003053584,1.4055267556517153,0.6030580989989791
2,1,0.03,0.01,0.3,0.1,0.1,12.865884295238004,2,0.0006395523807562198,0.45950654998429225,0.22975327499214612
2,4,0.01,0.01,0.3,0.1,0.01,22.433935867879356,2,0.0024564556221007283,1.538853726330795,0.7694268631653975
2,0,0.01,0.1,0.3,0.1,0.3,2.5842519919500924,2,0.15258746852907018,2.8200743001779895,1.4100371500889948
2,2,0.03,0.03,0.3,0.1,0.01,12.309304973972447,3,0.015054487685217603,1.4544264753860336,0.6319197772436616
2,4,0.3,0.3,0.03,0.1,0.3,1.9290889823666717e-07,99,0.0,14.262885230408495,3.1006183614354343
2,1,0.3,0.3,0.3,0.3,0.03,0.008319460932810024,6,0.4554200471059271,4.12094623896904,1.2502955698463636
2,1,0.3,0.1,0.03,0.1,0.03,1.342633067443036e-07,97,0.5641763324994362,13.678157165397776,2.9168267477230563
2,2,0.3,0.1,0.3,0.03,0.01,0.2899799317428457,5,0.08549753271315538,0.5159466047047632,0.1731701515220594
2,2,0.03,0.3,0.3,0.3,0.01,0.003469507638457789,9,0.5746040853527503,8.649898823309712,2.4642138070870496
2,0,0.01,0.01,0.03,0.1,0.01,0.6483314945745025,2,0.1209652056448012,1.9094527184488754,0.9547263592244377
2,0,0.01,0.03,0.3,0.1,0.03,16.555404197065684,3,0.022280330309991325,3.141439017085684,1.2928483062745038
2,0,0.1,0.1,0.3,0.1,0.1,0.36259363666884137,3,0.13154581845748567,0.658711259361806,0.2875743382740046
2,1,0.1,0.03,0.03,0.03,0.3,0.0,100,1,14.676876884808042,2.7517106145130055
2,0,0.3,0.03,0.3,0.03,0.1,1.522934670825242,4,0.006405706806958206,0.11111901530071763,0.04486830511580922
2,0,0.3,0.01,0.3,0.03,0.1,2.615228901623634,1,-1.7763568394002505e-15,0.0,0.0
2,1,0.03,0.03,0.03,0.3,0.1,0.00022566630809411106,13,0.5928654976436155,12.555253624354272,3.2956554443966484
2,4,0.03,0.1,0.3,0.1,0.1,2.2799749294068854,3,0.13464636004877817,2.2774390458116125,1.0307498665192947
2,2,0.3,0.03,0.03,0.1,0.03,0.0003619165985873873,11,0.6907279442807749,3.2190140328530177,0.8190041787151003
2,4,0.1,0.01,0.03,0.01,0.1,0.19831670707808122,5,0.06974535940032539,0.5015869072255725,0.19766054134662422
2,4,0.3,0.01,0.03,0.03,0.03,0.37777651794737394,4,0.033004776531982145,0.17139328121806446,0.06539277536758614
2,4,0.1,0.01,0.3,0.01,0.3,1.7141850588591,2,0.0029994848940429752,0.32333920398514737,0.1616696019925737
2,3,0.01,0.03,0.03,0.3,0.1,0.0001883188538897785,11,0.6978316883473105,8.232086174037276,2.4253643217830763
2,2,0.1,0.03,0.3,0.01,0.3,0.4847006992588727,3,0.029077661200169656,0.7794017247926526,0.34182376270122494
2,4,0.1,0.1,0.03,0.3,0.03,5.101534288697499e-05,69,0.8880402441610171,14.655003354132914,3.1845016979074527
2,2,0.03,0.01,0.03,0.1,0.03,0.49926287315771783,3,0.10528232755126438,1.114989762809325,0.45740073196667075
2,2,0.03,0.01,0.3,0.1,0.1,13.092909271326644,2,0.001384604309699694,0.5460327215271257,0.27301636076356284
2,0,0.01,0.01,0.3,0.1,0.03,22.300388593662657,2,0.0026169252597404713,1.7472006377013964,0.8736003188506982
2,3,0.03,0.03,0.3,0.1,0.01,12.55633561441745,3,0.014153988290506417,1.5318074911296753,0.6754234016633113
2,2,0.3,0.1,0.03,0.1,0.03,9.750533216568322e-08,95,0.6401136173270205,13.588920278687329,2.7600167580612505
2,1,0.01,0.1,0.3,0.1,0.3,2.5900089563889024,3,0.08636209396611673,2.8361962013908837,1.2173154020453794
2,0,0.3,0.3,0.03,0.3,0.01,0.00029993549181828784,61,0.8817264596940502,11.48728344350735,2.912052087839185
2,2,0.3,0.3,0.3,0.3,0.03,0.00850967508938131,7,0.4669152979321781,3.5303133297275036,1.086613739199533
2,2,0.1,0.03,0.03,0.03,0.3,5.112055245013262e-09,98,0.4125817716787893,12.925673147217463,2.623221325528835
2,1,0.01,0.03,0.3,0.1,0.03,17.703468383980056,2,0.022413445679115934,1.788502064914768,0.894251032457384
2,1,0.1,0.1,0.3,0.1,0.1,0.3305978238699101,3,0.15721478300289188,1.0927508224435083,0.4543614972828396
2,1,0.01,0.01,0.03,0.1,0.01,0.6489354112816895,3,0.14135441047065314,3.5339299365059196,1.5616038197196618
2,1,0.3,0.03,0.3,0.03,0.1,1.5361184186308496,3,0.0073602540801497585,0.1808634258825466,0.07891050859345523
2,2,0.03,0.03,0.03,0.3,0.1,0.00022676862129730825,9,0.6438786521139122,6.87132383031032,2.1572708357438923
2,3,0.3,0.1,0.3,0.03,0.01,0.3232770705641701,4,0.07718964827251268,0.33386390672517385,0.12934385151388755
2,3,0.03,0.3,0.3,0.3,0.01,0.0031866154506090443,12,0.628009968075883,14.489119639414204,4.036922850695671
2,1,0.3,0.01,0.3,0.03,0.1,2.7594150043750334,1,2.220446049250313e-16,0.0,0.0
2,0,0.03,0.1,0.3,0.1,0.3,0.7661487383327629,3,0.14876585661978523,1.8790964313159666,0.7942467499721315
2,3,0.3,0.03,0.03,0.1,0.03,0.0004446765386574795,11,0.6549256524177149,2.7773346607250415,0.6917155349600775
2,0,0.3,0.01,0.03,0.03,0.1,0.21698333571173375,5,0.05206975650729443,0.24434831107123497,0.10545182093400915
2,4,0.01,0.03,0.03,0.3,0.1,0.00018972814755202971,11,0.6976874606686894,13.457482059606999,3.613457049550485
2,0,0.1,0.01,0.03,0.01,0.3,0.011911356656141481,8,0.19328648324695846,0.890542832110448,0.2855170070923295
2,3,0.03,0.01,0.3,0.1,0.1,13.080368324681409,2,0.0013237218987073307,0.7016826045087196,0.3508413022543598
2,3,0.03,0.01,0.03,0.1,0.03,0.47668291071195945,3,0.0898203951168896,1.4376035795674436,0.5969200253427723
2,0,0.1,0.1,0.03,0.3,0.1,3.52423307559081e-05,71,0.8658450879698719,15.647208232422228,2.978837085119638
2,3,0.3,0.1,0.03,0.1,0.03,2.2730591110073157e-07,97,0.3399157623169672,12.194019288363204,2.5272148882401275
2,0,0.1,0.01,0.3,0.03,0.01,9.17324464469222,1,3.1086244689504383e-15,0.0,0.0
2,1,0.01,0.01,0.3,0.1,0.03,19.818811354544827,2,0.0025754195966040394,1.5602502362968567,0.7801251181484283
2,4,0.03,0.03,0.3,0.1,0.01,12.155052664661591,3,0.01338279330262239,1.149640292057739,0.46974844769755286
2,3,0.1,0.03,0.3,0.01,0.3,0.40311935190153686,3,0.03359370709267348,0.6194033605237701,0.2700699523522357
2,2,0.01,0.1,0.3,0.1,0.3,2.3137457353203947,3,0.15447390455928967,3.451462478685822,1.537272478026906
2,3,0.1,0.03,0.03,0.03,0.3,0.0,100,1,12.966325142928184,2.6209003710804595
2,1,0.3,0.3,0.03,0.3,0.01,0.0003299225371134427,62,0.8989951245502686,16.111564290090385,3.2759488265990924
2,3,0.3,0.3,0.3,0.3,0.03,0.008745094454083134,6,0.4792598502184904,3.598605186961985,1.307904601040832
