run,c,h,a,theta_h,theta_a,average edge weight,number of communites,modularity,range of avg comm. states,std. of avg comm.states
2,0.1,0.01,0.1,0.1,0.01,2.7532603223983436,2,0.0036291253599038675,0.23712358970314545,0.11856179485157271
2,0.3,0.3,0.1,0.1,0.03,4.921692281310386e-07,97,0.5431494837287905,15.887958767753101,3.2685923186559798
1,0.1,0.3,0.01,0.1,0.3,2.7783407872336745e-08,99,0.0,17.282195012637395,3.46407937296042
4,0.3,0.3,0.01,0.1,0.01,5.311144790627313e-07,98,0.3509358446437514,18.55403745992158,3.1963733651555373
3,0.1,0.1,0.01,0.1,0.1,1.1877390262585277e-07,98,0.45694416099808755,17.32811885435484,3.390592883215821
1,0.01,0.3,0.01,0.3,0.1,8.262746375447111e-05,82,0.8686904874187066,17.287422200507528,3.545090552727732
3,0.01,0.03,0.01,0.3,0.01,7.907818795616233e-06,83,0.8270287642841818,18.339699833857857,3.808543548162736
0,0.03,0.3,0.1,0.3,0.03,0.00012741632729627443,71,0.8656863262653164,13.684797958010481,3.0538411111391532
4,0.3,0.01,0.01,0.03,0.1,0.10630123272514587,6,0.07304764885048448,0.3014296660173082,0.10731857179434398
4,0.01,0.01,0.1,0.1,0.01,5.988902969950921,2,0.020675397504057225,1.946887230829507,0.9734436154147535
2,0.03,0.01,0.1,0.1,0.01,4.2685565327073025,3,0.011829270445004689,1.3660261874747652,0.5603790800115754
0,0.03,0.03,0.1,0.1,0.01,1.4492506539034833,3,0.09519405019333115,1.9085269088554604,0.8133950836958863
2,0.3,0.1,0.01,0.1,0.03,4.572632444934171e-07,96,0.38859871021720543,14.502165921268471,2.671739515300734
0,0.03,0.03,0.01,0.1,0.3,2.8753988580783208e-08,98,0.4450217880431246,15.438613038766372,2.9612747021676746
1,0.3,0.01,0.1,0.03,0.3,0.004701094748126724,4,0.049584201187003664,0.48287320931115035,0.1917373478804074
3,0.03,0.01,0.01,0.1,0.01,0.007545505718514387,7,0.45978996977350894,3.4753005934345804,1.0907007211268467
2,0.3,0.03,0.01,0.1,0.01,1.6060467287983488e-07,91,0.5367565727761945,10.091160441883357,1.815058914278298
2,0.03,0.1,0.1,0.1,0.3,1.1092452658879579e-07,97,0.46916958717907686,17.44201430994901,3.416751144210957
0,0.3,0.03,0.1,0.03,0.3,0.0009802319102563937,4,0.2100219755177578,0.6477517047690322,0.2479308886919397
0,0.1,0.03,0.1,0.1,0.01,0.7173750058593802,3,0.05530182592056479,0.570973882747517,0.24200115652132037
3,0.1,0.3,0.1,0.1,0.3,4.284426384181762e-07,97,0.5504120498557352,14.342808629668461,3.1288911957364607
3,0.01,0.1,0.1,0.3,0.01,0.0011756424965663433,11,0.613821390078293,13.043225253053562,3.4853912888923038
3,0.1,0.03,0.01,0.1,0.1,6.26706319490414e-08,95,0.7894143126707509,14.966686787015426,2.5933884520430732
1,0.1,0.1,0.1,0.1,0.03,0.00026769602760734885,25,0.7221631437883635,12.94989327556206,3.3102246215041444
1,0.03,0.1,0.01,0.3,0.01,3.0383717208656963e-05,81,0.7593312698215522,14.985370123535551,3.3640283053870306
0,0.01,0.3,0.1,0.3,0.3,4.0368404061996426e-06,87,0.8496761515291548,19.483445266094478,3.6402969527093116
2,0.1,0.3,0.01,0.1,0.3,4.5345009738026994e-07,96,0.7334430952573219,15.322177162637775,3.2456575902485016
3,0.3,0.3,0.1,0.1,0.03,4.791246540237572e-07,97,0.5580625300829768,14.156411021042866,3.2084680621073027
2,0.01,0.03,0.1,0.1,0.03,1.9278526913192011,3,0.12376720013833221,3.4702757864869014,1.460170211899492
1,0.03,0.3,0.01,0.3,0.03,6.444162999568099e-05,78,0.8087632396271247,17.449277315615674,3.3577016008223666
0,0.01,0.1,0.01,0.3,0.1,1.758607408883698e-05,81,0.887210104756859,16.852824982220167,3.6131716213378464
0,0.3,0.3,0.01,0.1,0.03,4.303733708249844e-07,98,0.4834027747212628,14.471061871825768,2.9755592867019653
4,0.1,0.1,0.01,0.1,0.1,1.8020092814933013e-07,97,0.5141163280756313,15.37948013707598,3.20488641725015
3,0.3,0.1,0.1,0.1,0.01,0.00032493083117214545,11,0.6440565014071516,8.170972458185398,2.002235124813839
2,0.01,0.01,0.01,0.1,0.03,0.0019720395727523218,11,0.6517790565330002,8.97723453239027,2.5932890583996233
2,0.01,0.3,0.01,0.3,0.1,8.064469234908755e-05,78,0.878908693367365,14.316246909613943,3.5344078218570347
3,0.1,0.01,0.1,0.1,0.01,2.8089563294479882,3,0.0031535631250386026,0.2778779348748786,0.11598865087863343
2,0.1,0.01,0.01,0.1,0.01,0.041469983350913044,5,0.175149292019217,0.5798043672926292,0.21326156496445184
3,0.3,0.1,0.01,0.1,0.03,2.0878646564435739e-07,97,0.47147642438691695,15.246584611745442,2.7376888673113884
1,0.03,0.3,0.1,0.3,0.03,0.00011960789214429501,73,0.8949295116346347,15.743337840736583,3.1850553924140916
4,0.01,0.03,0.01,0.3,0.01,1.2897879775580971e-05,73,0.7031482053740428,15.978777995700316,3.469520099716287
3,0.03,0.1,0.1,0.1,0.3,1.413797191715018e-07,97,0.5151424282399717,16.783498063709125,3.3691563736923
1,0.03,0.03,0.01,0.1,0.3,1.974076552447264e-08,98,0.382667149683381,15.315168263008749,2.9535556303478607
4,0.1,0.3,0.1,0.1,0.3,0.0,100,1,15.546764729086412,3.2050074779319453
1,0.03,0.03,0.1,0.1,0.01,1.3305037263279635,3,0.1102422878223903,1.9239630416461335,0.8111501536030035
0,0.3,0.01,0.01,0.03,0.3,0.03574789342875851,7,0.1258349066754708,0.5829859109298812,0.17960895421929102
0,0.01,0.01,0.1,0.1,0.03,5.692607450093819,2,0.023027822319208968,1.7307324897489615,0.8653662448744808
3,0.3,0.03,0.01,0.1,0.01,2.3155097985549085e-07,85,0.8955884818364189,7.563977414387529,1.617140318510305
3,0.1,0.3,0.01,0.1,0.3,5.069149731639331e-07,97,0.5192509183728344,16.879147837949365,3.295028461955649
2,0.3,0.01,0.1,0.03,0.3,0.005594550082287147,3,0.033988807469885196,0.4549585782371518,0.19110087075510832
3,0.03,0.01,0.1,0.1,0.01,4.31346362767723,3,0.014399479375080404,1.7502472249789434,0.7614651820418755
1,0.1,0.03,0.1,0.1,0.01,0.7289414248924098,3,0.06253871782497668,0.6265064930802622,0.25703544711898113
4,0.3,0.3,0.1,0.1,0.03,1.3610732606803517e-08,99,0.0,12.742214555201372,2.915431379987523
4,0.1,0.03,0.01,0.1,0.1,6.68061916221363e-08,97,0.47266032074308767,11.181730120385323,2.3923522627567375
1,0.01,0.3,0.1,0.3,0.3,2.1186975940049095e-05,85,0.6721925944950127,14.579247730398023,3.155763172826071
4,0.03,0.01,0.01,0.1,0.01,0.006162941385351554,6,0.4995917782322674,3.2505779636464176,1.1809126448845322
1,0.3,0.03,0.1,0.03,0.3,0.0017701968221243661,4,0.178838195481265,1.4747382022107887,0.5572178640342611
4,0.01,0.1,0.1,0.3,0.01,0.0011068860186661676,10,0.6331060054892654,12.99841212229074,3.3524284665840445
0,0.1,0.1,0.01,0.1,0.3,7.407080065503654e-09,99,0.0,14.571045987784771,3.0848752799633514
2,0.03,0.1,0.01,0.3,0.01,6.658170608238002e-06,86,0.7878599629621977,17.569480458943666,3.6233385259961994
1,0.3,0.3,0.01,0.1,0.03,4.3462741783643495e-07,98,0.4885104595740364,17.163360318248515,2.973264255752101
2,0.03,0.3,0.01,0.3,0.03,5.106897071238598e-05,83,0.8208242683071217,15.038542869758658,3.321236866331035
1,0.01,0.1,0.01,0.3,0.1,1.9225451233492265e-05,83,0.830564540426824,15.250051485792662,3.3719721677634684
2,0.1,0.1,0.1,0.1,0.03,0.000264807861171397,11,0.663454929751568,6.157463089900405,2.0304660539069532
4,0.03,0.1,0.1,0.1,0.3,3.3631262327889412e-06,97,0.025039037982968387,14.687205213292247,3.0615903296593947
3,0.01,0.03,0.1,0.1,0.03,1.5532202748411503,3,0.14327394303809154,3.7802564189604895,1.566449392952522
4,0.3,0.1,0.01,0.1,0.03,0.0,100,1,13.946963245790316,2.9404862490375114
3,0.01,0.3,0.01,0.3,0.1,8.723084373425154e-05,83,0.8724285993518337,17.897958480398827,3.6695982010738217
2,0.03,0.03,0.01,0.1,0.3,3.230996168622504e-08,98,0.4702950683111665,13.433095075147985,2.883755848353249
2,0.03,0.3,0.1,0.3,0.03,8.29801141025586e-05,75,0.8791397046856815,16.9846588440371,3.7679211895189924
4,0.3,0.1,0.1,0.1,0.01,0.0003049598450035999,15,0.7041322951667717,10.280979030683126,2.6732076114620043
0,0.01,0.03,0.01,0.3,0.03,4.3487082569551955e-06,79,0.7873616913825012,17.600229776263,3.5897978847430836
4,0.1,0.01,0.1,0.1,0.01,2.7942872064959365,2,0.004731421337292319,0.2690673788822645,0.13453368944113228
0,0.1,0.3,0.1,0.3,0.01,9.9589319950812e-05,73,0.9032092488185501,14.792094651287261,3.4240204238067093
3,0.01,0.01,0.01,0.1,0.03,0.002561510077432805,10,0.6504894197122264,7.841730019299826,2.4605397173847523
4,0.1,0.3,0.01,0.1,0.3,4.027819738046549e-07,97,0.6538796089985488,16.21498494023089,3.3812952787366566
3,0.1,0.01,0.01,0.1,0.01,0.047186827561196396,5,0.16220349714539017,0.927112433219331,0.3158362694867102
0,0.3,0.3,0.1,0.1,0.1,1.6521512151103642e-07,99,0.0,15.738241239826722,3.0132753803984884
2,0.03,0.03,0.1,0.1,0.01,1.2526169494537194,3,0.10260864709395248,2.5159489493374116,1.097789414686313
1,0.1,0.1,0.01,0.1,0.3,1.2272637019040681e-07,97,0.6384820353021605,15.171538255331242,3.137778222049295
2,0.01,0.3,0.1,0.3,0.3,1.590682787636369e-05,78,0.8490936754656386,16.432270390917083,3.4662273537654555
0,0.1,0.03,0.01,0.1,0.3,2.1445712680516447e-08,97,0.6271686775980422,12.9719184834895,2.591339920670319
4,0.3,0.03,0.01,0.1,0.01,4.192887949744657e-07,82,0.8273773322679989,8.703371044983365,1.7368868131564814
2,0.3,0.3,0.01,0.1,0.03,4.1852795834404295e-07,97,0.6551748117785718,14.845424305811441,3.190206588667019
1,0.3,0.01,0.01,0.03,0.3,0.037489593906265384,7,0.11399554803558386,0.4516842939084106,0.14465508438111047
1,0.01,0.01,0.1,0.1,0.03,5.612757247364035,3,0.016547328136372143,2.6038509895063457,1.0677338361656892
3,0.03,0.3,0.01,0.3,0.03,6.386807682245162e-05,78,0.8987300982447398,15.668158556764853,3.5474994308768997
3,0.3,0.01,0.1,0.03,0.3,0.003672257331678282,3,0.05805829483227272,0.40419870992459744,0.16734954772093696
3,0.03,0.1,0.01,0.3,0.01,3.102054100608697e-05,74,0.8462386603651965,15.062676638131308,3.3845509274585286
2,0.01,0.1,0.01,0.3,0.1,1.3378353243982772e-05,86,0.8517696175835087,19.39354868750683,3.6259758974609593
0,0.01,0.1,0.1,0.3,0.03,0.0009250337778717922,9,0.6112079976757412,6.916356564627,2.428271379051697
2,0.1,0.03,0.1,0.1,0.01,0.7449129284871028,3,0.06718491986611808,0.4736051982263001,0.21365228568704636
0,0.3,0.1,0.01,0.1,0.1,1.2289336866484135e-07,97,0.4529038154028582,14.847692534350388,2.8273875944622846
4,0.03,0.01,0.1,0.1,0.01,4.627399562775846,2,0.012608850247227882,0.8023625200156638,0.4011812600078319
2,0.3,0.03,0.1,0.03,0.3,0.0007735245471776851,4,0.16600480458939854,0.513957030954776,0.2037502934095158
0,0.03,0.01,0.01,0.1,0.03,0.006101857139589571,6,0.5157021916463257,3.5138809050413404,1.1454892329241404
3,0.03,0.03,0.01,0.1,0.3,3.8248903245505445e-08,98,0.4568850418289403,16.669806464596252,3.16508839735196
3,0.1,0.1,0.1,0.1,0.03,0.00033327748939961457,15,0.6702007257804519,12.602608663925489,2.932633430143006
4,0.01,0.03,0.1,0.1,0.03,1.8156233528557189,3,0.11209134656370409,2.714924297407615,1.2112331447189872
0,0.03,0.1,0.1,0.3,0.01,0.001108877860009648,11,0.5884941791744951,13.455856334770019,3.6916597227780334
4,0.01,0.3,0.01,0.3,0.1,8.434852794929286e-05,74,0.8801485906811376,15.39717564675897,3.439579097913968
3,0.03,0.3,0.1,0.3,0.03,0.00013792723494645905,72,0.8225151609450996,12.191205797989891,3.0584438547672055
1,0.1,0.3,0.1,0.3,0.01,0.00016414937291303104,73,0.8492461709488668,15.964758330800894,3.414756968552362
1,0.01,0.03,0.01,0.3,0.03,4.518520354561244e-06,84,0.837934080656809,16.21989375402712,3.4542414526290774
1,0.3,0.3,0.1,0.1,0.1,2.0288045140960954e-07,98,0.4356378518446557,14.382226824530367,2.9974720183261745
2,0.1,0.1,0.01,0.1,0.3,0.0,100,1,17.295569700339737,3.251599262301756
0,0.1,0.3,0.01,0.3,0.01,8.507640818408442e-05,75,0.8613179417050272,16.64076345830073,3.4683097069483
0,0.3,0.1,0.1,0.1,0.03,0.00032522371963231974,19,0.6213106444049046,9.055107786979999,2.3189878438918075
0,0.1,0.01,0.1,0.1,0.03,2.4250608705341383,2,0.004766198329954535,0.09151059892073822,0.04575529946036911
3,0.3,0.3,0.01,0.1,0.03,3.5337145166551984e-07,98,0.4668002288086759,15.373420395833179,3.072868564759074
3,0.01,0.3,0.1,0.3,0.3,2.1990512915777184e-05,84,0.8872965779801102,16.41986681685064,3.1254376324989632
4,0.01,0.01,0.01,0.1,0.03,0.0034127008348939485,9,0.5950573736136068,9.183061165662908,2.6152546723723176
4,0.1,0.01,0.01,0.1,0.01,0.04608136070138295,4,0.1812446347970582,0.7084757100884391,0.2723672509465996
1,0.1,0.03,0.01,0.1,0.3,0.0,100,1,12.52746587416758,2.53581665871684
3,0.03,0.03,0.1,0.1,0.01,1.1832910717065803,3,0.10345609209741821,1.2890033228421862,0.5333621816737781
0,0.3,0.03,0.01,0.1,0.03,2.141837021726498e-07,88,0.8812593413294729,7.901021002721212,1.58923883436074
1,0.3,0.1,0.01,0.1,0.1,6.35244293520288e-07,94,0.7380385468368207,13.643751058967766,2.9154695410513836
4,0.03,0.3,0.01,0.3,0.03,0.00010886741708480738,73,0.9064635858581023,17.289213764901362,3.4109145211397642
3,0.01,0.1,0.01,0.3,0.1,1.040033144781762e-05,81,0.8743122400874632,14.699061640099737,3.4600609549762975
4,0.03,0.1,0.01,0.3,0.01,2.3932077417430736e-05,76,0.8738761401865285,14.996957099727187,3.1200945949683847
4,0.03,0.03,0.01,0.1,0.3,5.202197575143243e-08,97,0.5550235790697986,19.108708789568432,3.402859062505966
2,0.3,0.01,0.01,0.03,0.3,0.035266419917339434,7,0.11461188959520263,0.5598129054875068,0.17905803018784267
4,0.3,0.01,0.1,0.03,0.3,0.004219847049011972,3,0.059507522203124316,0.4629246621797861,0.19287473913302136
1,0.01,0.1,0.1,0.3,0.03,0.0010040619225940041,12,0.6380107738214345,10.102617666634604,2.8089556061904033
2,0.01,0.01,0.1,0.1,0.03,6.060533662395572,3,0.02497595912728995,3.0613184164645304,1.35648936238361
3,0.1,0.03,0.1,0.1,0.01,0.7924111867025585,3,0.06009164012379921,0.5199216609565468,0.23810010626616523
0,0.01,0.3,0.01,0.3,0.3,7.60007046305585e-05,77,0.7389797229372396,17.326295518951582,3.5439475937864513
3,0.1,0.1,0.01,0.1,0.3,0.0,100,1,14.040590173166292,3.023006126691313
2,0.3,0.3,0.1,0.1,0.1,0.0,100,1,14.014433415401939,2.9060471560655747
3,0.3,0.03,0.1,0.03,0.3,0.0007492312277081997,3,0.24907704612066947,0.4815580450997935,0.2139289937059805
4,0.03,0.3,0.1,0.3,0.03,0.00011289012508494792,74,0.8715841968556873,15.72380480978808,3.4385808097917563
1,0.03,0.1,0.1,0.3,0.01,0.0012274197652032916,10,0.6137713438434088,7.890148590957676,2.499668763216603
4,0.1,0.1,0.1,0.1,0.03,0.00035696219862210883,13,0.6630636366172222,10.547693088634935,2.9021979958074127
0,0.03,0.01,0.1,0.1,0.03,4.185240301044172,3,0.010910167472569135,1.0702990628563613,0.4633773499555123
0,0.01,0.03,0.1,0.1,0.1,1.4472636065771753,3,0.13542137928736275,3.3343262489264616,1.4172062132815113
4,0.3,0.3,0.01,0.1,0.03,1.779757582071659e-06,95,0.70598703093421,14.667298786824725,2.906580890351356
1,0.03,0.01,0.01,0.1,0.03,0.006092220478763062,8,0.4870554874494048,3.306148642241408,1.1457422566154196
4,0.01,0.3,0.1,0.3,0.3,1.8136626372516613e-05,80,0.7776662691985203,15.81594990365749,3.330163217637596
2,0.1,0.3,0.1,0.3,0.01,7.750504798455723e-05,79,0.8030275467960111,17.959584260823497,3.514574156868762
2,0.01,0.03,0.01,0.3,0.03,1.6580589422886032e-05,66,0.8925633139038395,17.72107605713265,3.4570838709948233
1,0.1,0.3,0.01,0.3,0.01,0.00010871117941845666,72,0.9092841756991061,15.499886971811247,3.0695660945550847
2,0.1,0.03,0.01,0.1,0.3,3.268810975399895e-08,95,0.7268781519147234,13.1803091821787,2.539646353783424
1,0.3,0.1,0.1,0.1,0.03,0.00029862664765830966,15,0.6495725595669648,12.041280645796316,2.8249511095823485
1,0.1,0.01,0.1,0.1,0.03,2.422751058550826,3,0.00393387375535547,0.23388577994548887,0.10065496367945484
2,0.3,0.1,0.01,0.1,0.1,1.148361080020885e-07,97,0.4010489743970149,13.834403088894458,2.7307545193518097
0,0.1,0.01,0.01,0.1,0.03,0.04389569957119635,5,0.16198927563789597,0.52935377059356,0.19100078784647329
0,0.01,0.01,0.01,0.1,0.1,0.0012753401491457064,14,0.7683064930682822,8.072159372462242,2.0870539886680195
0,0.03,0.3,0.01,0.3,0.1,8.772155557995923e-05,77,0.8557882843208989,17.091996257437586,3.3563851376360025
4,0.01,0.1,0.01,0.3,0.1,3.379237823456893e-05,72,0.8579503694596653,14.925827620027235,3.361608917532946
4,0.03,0.03,0.1,0.1,0.01,1.5728286510363143,3,0.0851690514275752,1.9201981322348023,0.8368726033071923
1,0.3,0.03,0.01,0.1,0.03,3.835957378041907e-07,88,0.8332869479681172,8.922059103401672,1.7286398666224627
0,0.03,0.1,0.01,0.3,0.03,2.6406883204816564e-05,72,0.8245326530571688,15.669286783643559,3.319839247105972
4,0.1,0.1,0.01,0.1,0.3,2.0440874323143958e-07,96,0.6468207782088883,15.386169415588629,3.051722373130869
3,0.3,0.3,0.1,0.1,0.1,6.774046759696347e-07,95,0.5891912016140095,16.217290225998077,3.249792152347095
0,0.03,0.03,0.01,0.3,0.01,1.7721553012853838e-05,59,0.9028379147963717,13.129435743438638,3.0023641570150623
0,0.01,0.3,0.3,0.01,0.01,4.5953505785613e-05,82,0.531493646626158,14.389482026573768,3.281884867679982
1,0.01,0.3,0.01,0.3,0.3,4.6154192845206145e-05,81,0.8611120353371012,16.147561057343317,3.4630224301908634
0,0.3,0.01,0.1,0.1,0.01,1.7899065406817178,3,0.002104605136314913,0.06253167621008396,0.026235458804767617
0,0.3,0.3,0.01,0.1,0.1,1.7124510510202677e-06,94,0.8043719204781872,19.36570223924449,3.190703928957964
2,0.01,0.1,0.1,0.3,0.03,0.0010606056230909719,10,0.6496560145670963,10.752892307201181,3.0267667095267448
3,0.3,0.01,0.01,0.03,0.3,0.03566914312404871,6,0.11370693753015121,0.21489608248454414,0.0838796575665654
0,0.03,0.3,0.1,0.3,0.1,5.563815682437684e-05,80,0.8379611421609973,15.981132750775496,3.2408204909605853
3,0.01,0.01,0.1,0.1,0.03,5.833791613032003,2,0.022630589760254338,1.9400557721152365,0.9700278860576182
4,0.1,0.03,0.1,0.1,0.01,0.7619617675560448,4,0.05808982615790892,0.6181109042276844,0.22859875562137164
0,0.1,0.1,0.1,0.1,0.1,0.00029891185012067883,19,0.5067780090037853,15.090984833567909,3.5433682921326093
2,0.1,0.3,0.01,0.3,0.01,4.136987665689079e-05,82,0.8199746550160733,15.734547122470158,3.2482794994127855
3,0.1,0.3,0.1,0.3,0.01,0.00021323541183279913,69,0.7986380969725769,14.592600324847316,3.229843775818886
3,0.1,0.03,0.01,0.1,0.3,5.853950040046262e-08,95,0.6318030904913111,15.476497943833479,2.8692383132537382
2,0.03,0.1,0.1,0.3,0.01,0.001366050753307999,9,0.6102306115039444,7.237299538315176,2.2998358074322214
3,0.01,0.03,0.01,0.3,0.03,7.811117374158478e-06,83,0.6357367687602419,15.748527795427034,3.335564999469467
1,0.01,0.03,0.1,0.1,0.1,1.7944678952749797,3,0.10693620668319687,2.755317490524906,1.2064041281133404
4,0.3,0.03,0.1,0.03,0.3,0.0013690781261113298,3,0.2767484302959481,0.41350244319074847,0.17989286484233744
3,0.3,0.1,0.01,0.1,0.1,1.6040942905618953e-07,97,0.6585854864250817,13.34697478873236,2.972960516726255
1,0.03,0.01,0.1,0.1,0.03,4.105328913952972,3,0.01454929210130293,0.6396811596270155,0.3012310823693173
2,0.03,0.01,0.01,0.1,0.03,0.005702006133550317,7,0.547631986280716,3.5644894953468693,1.220801874237616
2,0.3,0.1,0.1,0.1,0.03,0.00032576168245744146,15,0.6091978560659308,10.360138811269508,2.6048251145405787
2,0.1,0.01,0.1,0.1,0.03,2.585834531745781,2,0.0017676307239480882,0.1286947457263769,0.06434737286318845
0,0.01,0.1,0.01,0.3,0.3,2.0772099788562383e-05,80,0.8663393450739734,17.38479396674869,3.6237993295463795
1,0.03,0.3,0.01,0.3,0.1,7.468813361754711e-05,80,0.7304992973418826,16.523147054520443,3.379403841068222
4,0.3,0.3,0.1,0.1,0.1,6.452537256496268e-07,95,0.7307408597168003,14.112390662930178,3.0589516236887855
1,0.01,0.3,0.3,0.01,0.01,0.00010378312381350596,71,0.46709903127052155,16.605812551160696,3.495328397783977
1,0.03,0.1,0.01,0.3,0.03,4.314876285372521e-05,66,0.8606028075440253,15.797375953435708,3.2906894899741412
1,0.1,0.01,0.01,0.1,0.03,0.04666991253101075,4,0.1712768888038508,0.4419512886896285,0.17189446666581892
0,0.03,0.03,0.1,0.1,0.03,1.2071557668819084,3,0.1001634859095435,1.7033553411486761,0.7037080505603351
1,0.01,0.01,0.01,0.1,0.1,0.0017335305003146372,11,0.7386113932728271,7.248990912165157,2.160603571514534
2,0.3,0.03,0.01,0.1,0.03,2.5873781866945225e-07,87,0.8642055403892565,8.091702747878422,1.596363264449212
0,0.1,0.1,0.01,0.3,0.01,4.770749289651386e-05,72,0.9106502533055536,16.47595518117575,3.226163817056971
1,0.3,0.3,0.01,0.1,0.1,2.219540678521339e-07,98,0.2978582199943944,16.083502278281877,2.9319519829625253
2,0.01,0.3,0.01,0.3,0.3,0.0001061310915326457,72,0.9012693619063853,15.926952343382581,3.4641874155358803
1,0.03,0.03,0.01,0.3,0.01,9.016794290780864e-06,73,0.8137621095178451,14.644745996429348,3.1364545559157615
1,0.03,0.3,0.1,0.3,0.1,9.771080953937328e-05,72,0.8911381167952451,15.532377437818853,3.3772150705660957
1,0.3,0.01,0.1,0.1,0.01,1.7903355364981546,2,0.002348168557438496,0.0222045869271648,0.0111022934635824
3,0.01,0.1,0.1,0.3,0.03,0.001026732408429091,10,0.592768732895891,12.601221779415091,3.722338011773596
4,0.1,0.03,0.01,0.1,0.3,1.7291924804734404e-08,99,1.1102230246251565e-16,13.761567498712251,2.8243179727026617
4,0.3,0.1,0.01,0.1,0.1,2.75753387957412e-07,95,0.6902350902564995,14.612666316892042,2.7656470173769385
3,0.1,0.3,0.01,0.3,0.01,6.990705951779018e-05,75,0.8771933023182027,15.895713735883637,3.392825731580142
1,0.1,0.1,0.1,0.1,0.1,0.0002564328131551238,20,0.6186941933435792,15.39965870818164,3.7158297682367385
4,0.3,0.01,0.01,0.03,0.3,0.039411069626832815,5,0.11255152137087654,0.3207821672620441,0.11684580481700194
4,0.1,0.3,0.1,0.3,0.01,0.00012555820177075785,71,0.8610570651201066,14.988534990809617,3.469151799661687
4,0.01,0.03,0.01,0.3,0.03,7.511700804499146e-06,74,0.7578289059261394,14.224982614589926,3.3961367695545395
0,0.1,0.03,0.1,0.1,0.03,0.5776789224031394,4,0.07128399260192789,0.6326043287763015,0.26510423636875435
4,0.01,0.01,0.1,0.1,0.03,5.897362822312235,2,0.019255411409793283,2.349745717383908,1.174872858691954
2,0.01,0.3,0.3,0.01,0.01,3.4969457173490515e-05,87,0.06659628839794818,15.813235073982154,3.310645704417766
0,0.3,0.3,0.1,0.1,0.3,2.1718540080857134e-07,97,0.4862077757021156,13.6941427847496,2.9851062228536307
3,0.03,0.1,0.1,0.3,0.01,0.001273673028538119,9,0.6313405859081426,7.290681427182398,2.4480416483059377
2,0.01,0.03,0.1,0.1,0.1,1.8316429071680047,2,0.10747867339873729,1.9957367778583095,0.9978683889291547
0,0.3,0.03,0.1,0.1,0.01,0.6908264576239272,4,0.025741079465442553,0.2016768722069693,0.0749435720519187
1,0.01,0.1,0.01,0.3,0.3,1.683999977537221e-05,77,0.8172302389337768,15.380169525453642,3.404185191532983
2,0.03,0.3,0.01,0.3,0.1,7.586716995563661e-05,78,0.8578676811539697,13.854123272432483,3.2583507434551655
3,0.3,0.1,0.1,0.1,0.03,0.0002944993856502704,11,0.6724743064267875,7.866483141931347,2.245540721734735
2,0.03,0.1,0.01,0.3,0.03,2.1930266819201267e-05,75,0.8626605154436269,16.52149698686935,3.455736629718951
3,0.1,0.01,0.1,0.1,0.03,2.5510923085980157,2,0.006857120083901658,0.2048142712911446,0.1024071356455723
2,0.3,0.3,0.01,0.1,0.1,2.955911306495914e-07,98,0.3560834571135753,15.335186419394638,3.0058857111317923
2,0.03,0.01,0.1,0.1,0.03,4.283740793736607,3,0.012996609728734274,1.79168788992204,0.7328353476676048
3,0.03,0.01,0.01,0.1,0.03,0.006086234114821541,7,0.5086541371452449,6.970268951115051,2.358555765127363
3,0.3,0.03,0.01,0.1,0.03,1.6273226598098058e-07,91,0.7653061324642678,8.052168482632446,1.7661446471160462
1,0.03,0.03,0.1,0.1,0.03,1.1900850211135299,4,0.08401338464156723,1.829144642343725,0.7247592313838671
2,0.1,0.01,0.01,0.1,0.03,0.04440899201582604,4,0.16507155103592275,0.315401335948021,0.12450836320864386
2,0.01,0.01,0.01,0.1,0.1,0.0010236165251181124,12,0.6650607874182254,9.38937760889791,2.37538301352331
1,0.1,0.1,0.01,0.3,0.01,9.07252780391569e-05,62,0.792820986390404,16.20931232669708,3.243728619262385
3,0.01,0.3,0.01,0.3,0.3,6.161488094367646e-05,79,0.7914952353726414,14.370008930810037,3.389690786226076
2,0.03,0.3,0.1,0.3,0.1,2.5592889756070862e-05,78,0.8680601635450998,20.556809777911223,3.8451472749922346
0,0.3,0.1,0.01,0.1,0.3,1.377291997425018e-07,97,0.6247522490552586,17.19654792795439,2.8520401338559713
3,0.01,0.3,0.3,0.01,0.01,0.0001003451963584323,77,0.5443050923328342,17.091686052209297,3.555826737015917
2,0.03,0.03,0.01,0.3,0.01,1.340212314794244e-05,67,0.9040315193230974,14.617888333838671,3.0950706651404003
1,0.3,0.3,0.1,0.1,0.3,1.1542924134312056e-07,98,0.17518446313219277,16.7103439064598,3.0983006363647494
2,0.3,0.01,0.1,0.1,0.01,1.7892291727785898,3,0.0020759355271377095,0.14407734704560438,0.06779733763196821
4,0.01,0.1,0.1,0.3,0.03,0.0011579559592383042,9,0.6066693813551748,7.414132830711362,2.3291973963033406
4,0.1,0.3,0.01,0.3,0.01,0.00013756126168962125,75,0.8788543831849458,12.725320350268648,3.042241806463288
0,0.1,0.3,0.1,0.3,0.03,0.00012303029259925108,67,0.8659515269047584,17.257988476572706,3.337532740736794
2,0.1,0.1,0.1,0.1,0.1,0.00026204097162572216,23,0.5702213040297571,16.719057215476187,3.5698499217813504
0,0.01,0.03,0.01,0.3,0.1,5.327562821760148e-06,81,0.8151823752335492,18.010790067158204,3.642798556970604
0,0.1,0.03,0.01,0.3,0.01,3.4376560230115585e-05,49,0.7887959068069275,11.920368263430863,2.7165433853320833
