run,c,h,a,theta_h,theta_a,average edge weight,number of communites,modularity,range of avg comm. states,std. of avg comm.states
0,0.01,0.3,0.01,0.3,0.03,0.006827143898795423,15,0.7752333950489797,15.322004138825184,4.725116819083872
1,0.01,0.01,0.1,0.3,0.01,12.732488683009576,2,0.008244368821719694,2.476306387645471,1.2381531938227355
4,0.3,0.1,0.01,0.1,0.1,4.567430107964639e-05,23,0.8521483821807132,12.307457315296016,3.178745114365995
1,0.3,0.3,0.1,0.1,0.3,1.2958628426291809e-05,42,0.9228278090226791,19.309901688585242,4.243292738848837
1,0.03,0.03,0.1,0.3,0.01,6.860155940301037,2,0.028369776183945344,1.1440216227593345,0.5720108113796674
0,0.3,0.03,0.1,0.1,0.1,1.741654732378755,3,0.007942382398388514,0.032670351431781444,0.015209650587714126
4,0.03,0.1,0.01,0.3,0.01,0.0032038682792601084,10,0.7569411986143487,16.082398437965296,4.91746344309913
4,0.01,0.01,0.01,0.1,0.3,0.18685408719467206,3,0.19964195559437092,5.333059392756038,2.3970225093305464
4,0.3,0.01,0.1,0.3,0.3,0.6997628645004182,5,0.012380433491499733,0.15185577201226516,0.05445243880678052
1,0.1,0.3,0.03,0.01,0.01,5.284315177963322e-07,81,0.8430291716473359,17.3924273897155,3.5709561271407226
3,0.1,0.1,0.01,0.3,0.3,0.0023801989375475227,11,0.7715016872900896,10.425693637022654,3.0794580890026824
4,0.1,0.03,0.01,0.3,0.1,0.028819288339364802,4,0.4232112692925326,3.626522662000003,1.3387716190766157
0,0.01,0.03,0.01,0.3,0.01,0.008654060290125902,7,0.5800242926603105,14.337351393097826,4.306648295401866
4,0.1,0.01,0.1,0.3,0.1,4.725219148902628,2,0.0003502848532325742,0.1773207063116159,0.08866035315580793
1,0.03,0.03,0.01,0.3,0.01,0.011903285791646678,6,0.4581615780472207,9.984806277643385,3.163730433293551
1,0.3,0.03,0.03,0.01,0.01,0.19681335604170339,4,0.0691672230246106,0.10078795901726437,0.03991211974267559
0,0.03,0.01,0.1,0.3,0.01,9.31069463577741,2,0.004812201524284798,1.4801360976678335,0.7400680488339167
2,0.3,0.01,0.01,0.3,0.3,0.3797542324204909,5,0.035441566533650375,0.18234525910151528,0.06380937954378188
1,0.01,0.03,0.1,0.3,0.01,9.559732376180243,2,0.033742081066555824,2.939414358995241,1.4697071794976204
2,0.1,0.03,0.1,0.3,0.3,1.8217735651762959,3,0.03099016444876017,0.25046953167704655,0.10252855160290328
1,0.03,0.3,0.1,0.3,0.03,0.02283654273845145,9,0.6126121957320264,14.337028623025999,4.076063702245185
4,0.1,0.1,0.1,0.3,0.1,0.9206066430884697,3,0.14742073763394578,0.4821686092060984,0.20277584533490786
2,0.1,0.3,0.3,0.01,0.01,0.2156738011243052,2,0.2245066140304387,4.4052976338729195,2.2026488169364598
1,0.03,0.3,0.01,0.3,0.03,0.007665789931023231,11,0.739008291341037,12.227542637084916,3.764165910367157
0,0.01,0.3,0.1,0.3,0.03,0.01945760981480152,9,0.6778293693732396,15.033153596138973,4.656092560186483
2,0.1,0.3,0.03,0.01,0.01,5.168630164736876e-07,79,0.8942265722206003,18.055524030674476,3.3232606941807887
1,0.3,0.3,0.01,0.1,0.3,8.65296464692893e-05,27,0.9091048391430426,15.184766594831261,3.901691882366304
2,0.03,0.1,0.1,0.3,0.01,1.539351845510055,2,0.16845710011460374,3.362926838889151,1.6814634194445754
0,0.03,0.01,0.01,0.3,0.01,0.47403335797466156,2,0.12724065836442186,1.4139080898580996,0.7069540449290498
3,0.1,0.01,0.01,0.3,0.01,0.5611926588620437,3,0.04183281386515649,0.29017811066291493,0.12142204053552938
0,0.3,0.01,0.3,0.01,0.01,9.872422364436483,1,-4.440892098500626e-16,0.0,0.0
2,0.01,0.01,0.1,0.3,0.01,12.477775841946382,2,0.008587876532294259,2.4359857948487678,1.2179928974243839
3,0.3,0.1,0.1,0.1,0.1,0.05328817271292426,5,0.19973761203601498,1.3333484192779828,0.4459605392545724
2,0.3,0.3,0.1,0.1,0.3,1.105711390809721e-05,41,0.938872722573387,15.834409379526942,3.5724901992931777
0,0.01,0.1,0.1,0.3,0.01,1.5406262542099245,2,0.2218557773569454,4.128176472838458,2.064088236419229
1,0.01,0.1,0.01,0.3,0.03,0.002454039207322047,14,0.7510768091552837,16.38096812595861,5.182547928518238
0,0.1,0.03,0.01,0.3,0.3,0.012045067413926368,9,0.3984868391680511,2.4350296824533464,0.7608131049555601
1,0.01,0.3,0.01,0.3,0.03,0.006588444398590328,12,0.7671222742955147,17.28214130045889,4.7886486997982765
4,0.1,0.1,0.01,0.3,0.3,0.0026975020746146925,10,0.7317620913138908,11.385610586776869,3.4835714805847573
0,0.3,0.1,0.01,0.1,0.3,1.7369141743095803e-05,26,0.871201954473115,11.359194233214245,3.2681293278241266
2,0.03,0.03,0.1,0.3,0.01,7.207467578766664,2,0.02735089682710165,1.3662400886665114,0.6831200443332557
1,0.3,0.03,0.1,0.1,0.1,1.7280516885141615,4,0.007332579960581613,0.2036997740199663,0.07792619430974479
0,0.1,0.01,0.1,0.3,0.3,2.698725625508457,3,0.003458477823284775,0.5274984859874225,0.215792812396676
2,0.3,0.03,0.03,0.01,0.01,0.19030926758644515,5,0.07910919070027822,0.4391920396797797,0.17252211831022093
0,0.01,0.01,0.01,0.3,0.01,0.46122195654076786,2,0.1855831696195977,4.080009936349462,2.040004968174731
3,0.3,0.01,0.01,0.3,0.3,0.3786481521500503,5,0.034350391070324476,0.33428734453705444,0.11545649804491544
0,0.03,0.1,0.01,0.3,0.03,0.0030904506485938733,14,0.7461383614260398,16.464324501485294,5.204441364145767
3,0.1,0.03,0.1,0.3,0.3,1.7838809315810245,4,0.025888486816241875,0.9282409918346534,0.3416973562552667
0,0.1,0.1,0.1,0.3,0.3,0.15228619870495394,3,0.23311548180767475,2.9961665036074967,1.2244383799247327
1,0.01,0.03,0.01,0.3,0.01,0.006295410828026606,9,0.5551208130361358,22.70475925555527,6.400189693839498
3,0.1,0.3,0.03,0.01,0.01,6.114928378742546e-07,77,0.8540424351930191,17.157575874538757,3.5502400076963316
3,0.1,0.3,0.3,0.01,0.01,0.2384670162862805,3,0.23180893725278898,4.756009452282081,1.9854011858620315
2,0.03,0.03,0.01,0.3,0.01,0.009229326660458847,7,0.589044703248909,19.679048474947585,5.6764147583136175
2,0.01,0.03,0.1,0.3,0.01,10.017851016013804,2,0.03554562184179569,2.7340644907528127,1.3670322453764063
1,0.03,0.01,0.1,0.3,0.01,8.831630261135345,2,0.005578170361148743,1.0443600649972211,0.5221800324986106
1,0.3,0.01,0.3,0.01,0.01,9.925868729247496,1,2.220446049250313e-16,0.0,0.0
2,0.03,0.3,0.1,0.3,0.03,0.0211513625976256,6,0.6730534132005823,9.638160263499199,3.1999684863881823
0,0.1,0.1,0.03,0.01,0.01,9.482580365413619e-07,72,0.7968683431460124,18.098915691115792,3.6057214799342385
1,0.1,0.03,0.01,0.3,0.3,0.010010677580881325,8,0.4675845571954871,2.950466163120205,1.0279829378038445
3,0.03,0.1,0.1,0.3,0.01,1.5876642411749724,2,0.19445296295931924,3.6027993839504147,1.8013996919752073
4,0.1,0.01,0.01,0.3,0.01,0.5536993440517907,3,0.048230602750023735,0.5050762778529118,0.21035711390555262
1,0.03,0.01,0.01,0.3,0.01,0.4642136018608496,3,0.13291338223714283,1.344925272116031,0.6015669587453567
2,0.03,0.3,0.01,0.3,0.03,0.00796890232076233,12,0.6661345493603412,15.649299459964254,4.499760581331059
3,0.3,0.03,0.03,0.01,0.01,0.1981669968548834,4,0.07557587113857589,0.2465221107111406,0.09427895622867558
1,0.01,0.3,0.1,0.3,0.03,0.021410404171128564,7,0.6847269144669896,10.81367763279097,3.3443035197274074
2,0.3,0.3,0.01,0.1,0.3,7.678304470169573e-05,31,0.8802432857018814,18.159676989080744,4.379470180609365
1,0.1,0.01,0.1,0.3,0.3,2.6696565741933505,2,0.004465526943584125,0.193397407464093,0.0966987037320465
3,0.3,0.3,0.1,0.1,0.3,1.3982976127890693e-05,39,0.914941635014756,14.333381271164747,3.6680584639016085
4,0.3,0.01,0.01,0.3,0.3,0.374709540965483,5,0.037149159612048864,0.229237407866914,0.08662903656936036
3,0.01,0.01,0.1,0.3,0.01,13.248507285164344,2,0.008761576108364338,2.7806742003177503,1.3903371001588751
4,0.3,0.1,0.1,0.1,0.1,0.06843484389263102,4,0.19926602438281552,1.4353420649902116,0.5256481544710968
4,0.1,0.03,0.1,0.3,0.3,1.8236768318278072,3,0.029564505788849345,0.664770207418049,0.27842014379701857
4,0.1,0.3,0.03,0.01,0.01,4.455783458798169e-07,85,0.821446499353057,16.783162698185148,3.6688528777088623
1,0.01,0.1,0.1,0.3,0.01,1.6321602044170067,2,0.21090734485334195,4.928942883134058,2.464471441567029
3,0.03,0.03,0.1,0.3,0.01,6.736809738039078,3,0.020497875335110792,1.337026007867479,0.6150286918907613
1,0.1,0.1,0.1,0.3,0.3,0.1780103915462983,2,0.2552626527698349,2.694501056707801,1.3472505283539005
1,0.3,0.1,0.01,0.1,0.3,1.861235516354958e-05,27,0.8104343870571342,14.108354572170185,3.6922298685174932
2,0.01,0.1,0.01,0.3,0.03,0.002901513540171821,12,0.7326545342605076,15.138081388251369,4.892322227756052
2,0.01,0.3,0.01,0.3,0.03,0.008460287814977843,14,0.7842065360649818,17.458490428462017,5.136328097422781
2,0.3,0.03,0.1,0.1,0.1,1.725291664558428,3,0.007352133425544874,0.1646063089844827,0.07317755277643723
4,0.1,0.3,0.3,0.01,0.01,0.1980720892891456,2,0.2363091267410744,3.780970959158505,1.8904854795792525
1,0.01,0.01,0.01,0.3,0.01,0.44397453996992364,2,0.19568542468636907,3.216795243199699,1.6083976215998494
1,0.03,0.1,0.01,0.3,0.03,0.0032883596468374836,10,0.7340753516614941,15.78191167673716,4.767348344883574
2,0.3,0.01,0.3,0.01,0.01,9.686597683283718,1,-1.5543122344752192e-15,0.0,0.0
1,0.1,0.1,0.03,0.01,0.01,8.333601947121763e-07,78,0.8244577181764462,17.85911354942296,3.6440117756556756
3,0.03,0.03,0.01,0.3,0.01,0.00836661221888089,6,0.6043221016035843,8.991824624382286,2.952639350721083
3,0.01,0.03,0.1,0.3,0.01,9.220810537879233,2,0.033192126212289896,2.1716243583714965,1.0858121791857482
2,0.1,0.03,0.01,0.3,0.3,0.010471662621536114,7,0.39421002803958843,7.858136569858565,2.5133215057998615
2,0.01,0.03,0.01,0.3,0.01,0.008358353039334854,6,0.5674750577834894,9.755393005408717,3.1061500980415877
2,0.03,0.01,0.1,0.3,0.01,9.840724753917055,2,0.0056383318268695415,0.9463606037702788,0.4731803018851394
4,0.3,0.03,0.03,0.01,0.01,0.19178209012629846,3,0.079377186712125,0.07701279103502873,0.034298637138259494
0,0.1,0.3,0.03,0.01,0.03,5.181557024270045e-07,85,0.741303075231468,15.192529810742878,3.3178262462505193
0,0.3,0.01,0.03,0.01,0.01,1.0254786003724343,3,0.010206523448085841,0.08751023183778497,0.03593097732549938
2,0.1,0.01,0.1,0.3,0.3,2.5777049322879177,2,0.003707188873112499,0.012603104172342339,0.006301552086171169
3,0.03,0.3,0.1,0.3,0.03,0.020433043361405556,11,0.6821553981153003,19.912901586011643,5.306956692329532
0,0.1,0.03,0.3,0.01,0.01,15.507366573634929,2,0.0007754811313529508,0.329386847600504,0.164693423800252
4,0.03,0.1,0.1,0.3,0.01,1.596782875140225,3,0.18209528203665035,3.588194966101102,1.4751502671139534
0,0.1,0.01,0.01,0.3,0.03,0.5302312399952429,3,0.056927397175415693,0.3285513705404771,0.15365419309365988
2,0.1,0.1,0.1,0.3,0.3,0.1726015845400251,3,0.21865943320349082,2.237143224742382,0.9144057825555564
2,0.03,0.01,0.01,0.3,0.01,0.47013980959561985,3,0.15225598013743544,1.8022882139174152,0.7516495369136359
0,0.1,0.3,0.3,0.01,0.03,0.06261217521698922,3,0.30541464117361306,5.917702077248739,2.447801345893662
4,0.3,0.3,0.1,0.1,0.3,1.5068093250898315e-05,33,0.9046198241229759,14.100646960192417,3.7371546899375403
3,0.03,0.3,0.01,0.3,0.03,0.007808261737978003,15,0.712847965815374,16.30608607742147,4.846224513071286
4,0.01,0.01,0.1,0.3,0.01,12.996494723949969,2,0.008594053390344247,2.7216966653657026,1.3608483326828513
2,0.01,0.3,0.1,0.3,0.03,0.01902198466776595,9,0.6795775941160929,14.293391715891879,4.391564981570017
3,0.3,0.3,0.01,0.1,0.3,0.00010081625522433505,29,0.8697488617272355,14.55362516541268,4.131695963539574
0,0.3,0.1,0.1,0.1,0.3,0.002665249289141224,6,0.49467080523589624,7.243049206139661,2.300096506130066
4,0.03,0.03,0.1,0.3,0.01,6.955146502141005,2,0.02352290704741028,1.38030358266058,0.6901517913302901
2,0.1,0.1,0.03,0.01,0.01,1.0996538827303978e-06,65,0.8781371286729849,16.497591565836274,3.4751156791454747
2,0.01,0.1,0.1,0.3,0.01,1.6439432554551152,2,0.184792164267939,4.288839903663596,2.144419951831798
3,0.3,0.01,0.3,0.01,0.01,9.699453723132628,1,-1.1102230246251565e-15,0.0,0.0
2,0.3,0.1,0.01,0.1,0.3,2.0677274196092906e-05,25,0.8353980079212849,13.693535104032364,3.684263474644556
3,0.01,0.1,0.01,0.3,0.03,0.002805650708089617,13,0.7594665405705452,14.311663461496497,4.344294906698252
3,0.01,0.3,0.01,0.3,0.03,0.0084876103677475,13,0.7285982748377123,13.981734467312787,4.04906655171586
3,0.3,0.03,0.1,0.1,0.1,1.7466170762951887,2,0.0070503996980824934,0.026831900483785143,0.013415950241892571
1,0.1,0.3,0.03,0.01,0.03,5.188663233358964e-07,82,0.6730371129134076,17.46310712436112,3.808772325418284
3,0.1,0.03,0.01,0.3,0.3,0.008465046187886665,8,0.47913841313841193,3.355927478872143,1.0429249362909634
0,0.3,0.03,0.03,0.01,0.03,0.15985215321121155,5,0.09351474747863306,0.5989778094897886,0.19826424267329176
2,0.01,0.01,0.01,0.3,0.01,0.4540805752962198,2,0.16932015023425118,2.9040192214692513,1.4520096107346256
2,0.03,0.1,0.01,0.3,0.03,0.003440863092484645,13,0.7069519805432951,18.27438388165922,5.360716482349246
1,0.3,0.01,0.03,0.01,0.01,1.011456494179184,4,0.009503326225675936,0.29704241721988367,0.11512985555734549
1,0.1,0.03,0.3,0.01,0.01,14.814752819350481,1,-4.440892098500626e-16,0.0,0.0
3,0.1,0.01,0.1,0.3,0.3,2.763474797229493,2,0.004083854151778754,0.35467206195982776,0.17733603097991388
4,0.01,0.03,0.1,0.3,0.01,10.699169796435827,2,0.03695750947974319,3.302431558704014,1.651215779352007
4,0.03,0.03,0.01,0.3,0.01,0.010326442546023417,7,0.48463032246688625,10.379621788389198,3.254661186006601
3,0.03,0.01,0.1,0.3,0.01,9.14017599261202,2,0.005017030758663887,0.924276837433518,0.462138418716759
3,0.1,0.1,0.1,0.3,0.3,0.17373081646944669,3,0.2082741548922675,2.6123112225562086,1.0684596073476265
3,0.01,0.03,0.01,0.3,0.01,0.006776661044960114,8,0.5077592016049324,11.379254449734566,3.2902411960652507
1,0.1,0.3,0.3,0.01,0.03,0.06017819742189386,4,0.27187900429801937,5.631174758164263,2.0577847725761322
3,0.1,0.1,0.03,0.01,0.01,1.5687681032677051e-06,68,0.667419749751656,14.408111917974395,3.433481762923505
4,0.03,0.3,0.1,0.3,0.03,0.020223408938503506,10,0.7230950925686529,16.133650207443367,4.849378990523822
1,0.1,0.01,0.01,0.3,0.03,0.535859526683364,3,0.05231025316000363,0.3145710195744258,0.13167039608293393
0,0.03,0.1,0.1,0.3,0.03,1.4418131966002825,2,0.20166006047556706,2.8997142435848566,1.4498571217924283
2,0.1,0.3,0.03,0.01,0.03,3.577710427948314e-07,82,0.9020588676213533,16.486901018570173,3.1985941448385034
4,0.3,0.01,0.3,0.01,0.01,9.609782503262684,1,-3.774758283725532e-15,0.0,0.0
3,0.03,0.01,0.01,0.3,0.01,0.4749019008601131,3,0.1435767065253921,1.8737414506710874,0.8723443102922802
0,0.3,0.3,0.1,0.3,0.01,0.24552175371245866,3,0.2609316424326857,0.6943885394536573,0.32434486984889466
0,0.01,0.01,0.1,0.3,0.03,13.002581364058768,2,0.008204012937674976,3.1646341277695704,1.5823170638847852
1,0.3,0.03,0.03,0.01,0.03,0.1604516623901527,5,0.09238621430657552,0.3459132889318933,0.12505359048720416
0,0.03,0.03,0.1,0.3,0.03,7.067061587504624,2,0.02708077061884337,1.3423699099714737,0.6711849549857368
1,0.3,0.1,0.1,0.1,0.3,0.0019148433080754038,4,0.4517502364802566,3.9488559636818104,1.4371325939967694
4,0.1,0.03,0.01,0.3,0.3,0.01143761125010499,6,0.46443331506115737,1.6686928126682465,0.7443586448352325
4,0.03,0.3,0.01,0.3,0.03,0.006232329154110704,12,0.7489342842041974,16.680083795829205,5.316910506970276
3,0.01,0.3,0.1,0.3,0.03,0.017362800662404598,9,0.7095089426886999,16.066194584604368,4.8005577994533235
4,0.3,0.3,0.01,0.1,0.3,9.035741265683984e-05,31,0.8876692302158641,13.805937462610245,3.7826357872479535
3,0.01,0.1,0.1,0.3,0.01,1.6482279779718685,2,0.1690350477703417,3.799159621707877,1.8995798108539386
2,0.1,0.03,0.3,0.01,0.01,15.211906354742688,1,1.6653345369377348e-15,0.0,0.0
2,0.3,0.01,0.03,0.01,0.01,1.0281967764656639,4,0.008478671547615446,0.2165575572945348,0.0794546168182052
3,0.3,0.1,0.01,0.1,0.3,1.6933689794797584e-05,30,0.8350748878968461,11.478489719876919,3.429517282289098
4,0.3,0.03,0.1,0.1,0.1,1.7654896440160215,3,0.00888929015518812,0.37504485849320923,0.15661447305310444
4,0.01,0.1,0.01,0.3,0.03,0.00284986373105694,9,0.7241333743140447,15.581453082664911,4.640452337952466
4,0.1,0.01,0.1,0.3,0.3,2.6677420456678047,2,0.00238606306665326,0.09429094442372005,0.04714547221186002
4,0.01,0.3,0.01,0.3,0.03,0.008453844783523113,12,0.7731022594493432,15.47894178475434,4.997088417612046
3,0.01,0.01,0.01,0.3,0.01,0.4559734718637148,3,0.14788546460536042,3.900606708241676,1.8336678480008255
4,0.1,0.1,0.1,0.3,0.3,0.16047392680830772,4,0.22543249246343314,3.565153875295282,1.2638330660051216
2,0.1,0.3,0.3,0.01,0.03,0.05700417350574045,4,0.31469542240878684,7.120438525121944,2.5234354673299126
4,0.1,0.1,0.03,0.01,0.01,7.127884537649646e-07,72,0.8193389444989766,15.710170807422536,3.583783233957476
3,0.1,0.3,0.03,0.01,0.03,2.0327237081875135e-07,90,0.8469632491590496,15.593090342458545,3.5474399003850734
3,0.03,0.1,0.01,0.3,0.03,0.0031086257424479766,12,0.685476893393982,12.944539080673227,3.930573870186354
4,0.03,0.01,0.1,0.3,0.01,9.4325955351219,2,0.004307635877504878,1.198801243800756,0.599400621900378
0,0.01,0.03,0.1,0.3,0.03,8.929565871820722,2,0.035203379015356195,2.7812028220590563,1.3906014110295282
0,0.3,0.01,0.3,0.01,0.03,9.032670948664162,1,0.0,0.0,0.0
0,0.03,0.03,0.01,0.3,0.03,0.00915902282349529,6,0.4850627507801174,5.562156761799071,1.6815906314010822
2,0.3,0.03,0.03,0.01,0.03,0.16310187836000387,4,0.08728993808971801,0.258488546296603,0.11185326788272151
4,0.01,0.03,0.01,0.3,0.01,0.007647315158419055,6,0.5696770317429726,9.367394064532181,2.9801186466514236
0,0.1,0.03,0.03,0.01,0.01,0.15476249622113594,4,0.1827046612859934,1.0198220159794789,0.4079870185864344
2,0.1,0.01,0.01,0.3,0.03,0.5359203525113897,3,0.05952984430362814,0.6122323456304402,0.2508311169676809
1,0.03,0.1,0.1,0.3,0.03,1.4782157263620048,2,0.16348445109954712,3.1622048589681357,1.5811024294840679
3,0.1,0.03,0.3,0.01,0.01,15.445004049187146,2,0.0007911776427741435,0.36755689419786847,0.18377844709893423
0,0.03,0.3,0.1,0.3,0.1,0.015599271830529683,12,0.6760586369937837,17.715547649735857,5.083567723643887
4,0.03,0.01,0.01,0.3,0.01,0.4691655935427801,3,0.12206112921061382,1.7059033018485228,0.7694469485884301
3,0.3,0.01,0.03,0.01,0.01,1.0171439848459018,4,0.008861548126661057,0.22277784404421863,0.09109183663676734
1,0.01,0.01,0.1,0.3,0.03,12.494705557439518,2,0.00856378680481712,3.465367248150399,1.7326836240751995
1,0.03,0.03,0.1,0.3,0.03,6.759772005216577,2,0.02890880055724862,1.2567528410905164,0.6283764205452582
1,0.3,0.3,0.1,0.3,0.01,0.15068897172614595,4,0.4229051938561139,2.736440993501431,0.9878971901412009
0,0.1,0.1,0.03,0.01,0.03,4.5842304338522203e-07,76,0.7868637259132609,16.347971222412603,3.3612394105534564
2,0.3,0.1,0.1,0.1,0.3,0.0021998037393744984,5,0.45495456242305615,5.451156828234802,1.8575633173971773
4,0.1,0.3,0.03,0.01,0.03,3.915576669976245e-07,79,0.8973259769633297,17.90366990334188,3.5233878377894228
0,0.1,0.1,0.3,0.01,0.01,10.32287970520977,3,0.01882722800296882,0.3807378261289738,0.15787802882943128
0,0.1,0.01,0.3,0.01,0.01,16.345929145359094,1,-2.886579864025407e-15,0.0,0.0
3,0.1,0.3,0.3,0.01,0.03,0.05468560447870646,4,0.34031250912864114,7.030211479328662,2.552905446007404
0,0.03,0.3,0.01,0.3,0.1,0.007439744164916041,13,0.7466246965492535,17.041165213508044,5.321134616123305
4,0.01,0.1,0.1,0.3,0.01,1.7752455502769688,2,0.1670083895347806,4.833615372777999,2.4168076863889993
4,0.01,0.3,0.1,0.3,0.03,0.021653018448365934,9,0.6730633502247629,19.56628510222128,6.1846217629486056
0,0.3,0.3,0.01,0.3,0.01,0.020056589459499567,7,0.7161391376013702,6.506021139471306,2.104815816564758
1,0.3,0.01,0.3,0.01,0.03,9.054287921350063,1,2.886579864025407e-15,0.0,0.0
4,0.3,0.1,0.01,0.1,0.3,1.7904885033598193e-05,26,0.8745680079279274,11.567247900604888,3.1232620358690504
0,0.3,0.03,0.1,0.1,0.3,0.12076315776322032,6,0.0513333973537416,0.3944022475655925,0.1445969198371414
0,0.01,0.1,0.01,0.3,0.1,0.0023907349952406085,14,0.7027958749750116,17.612425538838828,5.702805358273938
4,0.01,0.01,0.01,0.3,0.01,0.4574209406008212,3,0.17336791886668812,4.347393535768092,1.8290820955551546
0,0.01,0.3,0.01,0.3,0.1,0.008003841434775056,14,0.7185662051458634,17.34925114664162,5.4109065357792785
3,0.3,0.03,0.03,0.01,0.03,0.15926569004249175,5,0.07941041299294159,0.6124634262293612,0.22412018086605173
1,0.1,0.03,0.03,0.01,0.01,0.15385924176023247,3,0.19823329498623002,0.982986187185312,0.41280157956704566
4,0.03,0.1,0.01,0.3,0.03,0.0034922668611586665,11,0.7125439279025024,17.460720094709217,5.085674294734309
4,0.1,0.03,0.3,0.01,0.01,15.472792268387176,2,0.0012033191678477162,0.19402836882420627,0.09701418441210313
1,0.01,0.03,0.1,0.3,0.03,9.123816528101562,2,0.034873576013865815,2.1977927640410493,1.0988963820205246
0,0.03,0.01,0.1,0.3,0.03,9.174169514849495,2,0.004201556600856138,0.5334242820623424,0.2667121410311712
0,0.1,0.3,0.03,0.01,0.1,7.467284386742416e-07,80,0.7374082478365195,15.108034353999521,3.2225938217694323
1,0.03,0.03,0.01,0.3,0.03,0.00831293003668964,9,0.5131783333266071,13.996746272312077,4.37896495755925
4,0.3,0.01,0.03,0.01,0.01,1.0212497690696762,4,0.009250314775035857,0.19270493584180387,0.07871346124635888
1,0.1,0.1,0.03,0.01,0.03,8.166356762090861e-07,64,0.8531117305035791,13.843441305649948,3.3166945901979115
3,0.1,0.01,0.01,0.3,0.03,0.5359794211815756,3,0.04918638652986233,0.6076830359962243,0.2533702980213774
2,0.03,0.1,0.1,0.3,0.03,1.502072963506146,2,0.18570379620685745,3.297597685761405,1.6487988428807026
1,0.1,0.1,0.3,0.01,0.01,9.808268971240965,2,0.021671015204399652,0.05034884609925075,0.025174423049625375
4,0.1,0.3,0.3,0.01,0.03,0.05793533047820124,4,0.2882303312971207,5.255652919890553,1.9035055508758791
0,0.01,0.03,0.01,0.3,0.03,0.006410109229121021,6,0.5913559020536919,11.600212870584873,3.6512441916413567
1,0.1,0.01,0.3,0.01,0.01,16.213352795654913,1,-1.7763568394002505e-15,0.0,0.0
0,0.03,0.01,0.01,0.3,0.03,0.46074044354405425,2,0.1323763799685243,1.650305078892257,0.8251525394461285
1,0.03,0.3,0.1,0.3,0.1,0.014566629084712571,8,0.7276038647675664,11.487350113483355,3.4985851651011908
2,0.03,0.03,0.1,0.3,0.03,6.848833383084449,2,0.02609963777895244,1.395074168805635,0.6975370844028175
2,0.01,0.01,0.1,0.3,0.03,12.04755123531788,2,0.008327480523838249,2.3703172002574493,1.1851586001287246
2,0.3,0.01,0.3,0.01,0.03,9.19836617399234,1,-6.661338147750939e-16,0.0,0.0
3,0.3,0.1,0.1,0.1,0.3,0.0016368326648881317,4,0.4812854254390768,3.9031965166682463,1.4038905213657906
2,0.3,0.3,0.1,0.3,0.01,0.17809035789046515,4,0.3516743158387265,3.0199610544845203,1.1159131888728688
4,0.3,0.03,0.03,0.01,0.03,0.15845159585270763,4,0.09441997351318303,0.2531408933590659,0.09243977561216618
1,0.03,0.3,0.01,0.3,0.1,0.007608235493782874,13,0.7343473839654904,12.975288017987125,4.084340052550483
2,0.1,0.03,0.03,0.01,0.01,0.1448520366449837,3,0.20482916870732382,1.5159960458687691,0.6426884721038223
0,0.01,0.1,0.1,0.3,0.03,1.5552774045234106,2,0.18524877242710974,5.015903728996712,2.507951864498356
1,0.1,0.3,0.03,0.01,0.1,3.282971920585847e-07,86,0.7668903653454162,14.622008453030237,3.370710034377454
0,0.01,0.3,0.1,0.3,0.1,0.012909920527071916,9,0.717604420084162,14.290626384172448,4.092952213033968
0,0.1,0.03,0.3,0.01,0.03,14.355821162900577,2,0.00015521532385889825,0.01005217114130541,0.005026085570652705
1,0.3,0.3,0.01,0.3,0.01,0.02289569614940767,8,0.614746582698047,9.299643750647244,2.6426677443418063
2,0.1,0.1,0.03,0.01,0.03,5.74217494386819e-07,69,0.7915613793551587,15.243270025881836,3.2641322671256505
0,0.3,0.1,0.01,0.3,0.01,0.024383360519927805,4,0.37675043063197866,3.032153074846099,1.1187314586620294
1,0.3,0.03,0.1,0.1,0.3,0.12781302395688482,4,0.057567362890878285,0.46060668508936964,0.18999302028800383
0,0.01,0.01,0.01,0.3,0.03,0.44300143515697327,3,0.1671307712032022,3.4201140224291473,1.401425896576398
0,0.3,0.01,0.03,0.01,0.03,0.9468580704005084,4,0.010349919794389997,0.25427437188978735,0.09115404075352826
1,0.01,0.1,0.01,0.3,0.1,0.0022984898768472046,13,0.7365412526105743,18.47269423909251,5.142299323663927
1,0.01,0.3,0.01,0.3,0.1,0.006828115697280164,12,0.7861211267731161,14.501087258117884,4.021126586246748
2,0.1,0.1,0.3,0.01,0.01,9.856311796648626,3,0.017637098189384734,0.23646497457509524,0.09708165852542013
0,0.1,0.3,0.3,0.01,0.1,0.034851601161001215,6,0.557333596231672,10.541891498981554,3.3246833962724356
2,0.01,0.03,0.1,0.3,0.03,9.361312872788782,2,0.031612634278214896,2.695851314560006,1.347925657280003
1,0.03,0.01,0.1,0.3,0.03,9.080789228702987,2,0.005307205766406475,1.5348127003867735,0.7674063501933868
0,0.03,0.1,0.01,0.3,0.1,0.003306543499211123,11,0.7558996242721656,14.000787337943066,4.111350132616629
2,0.1,0.01,0.3,0.01,0.01,16.70210077236814,1,-1.3322676295501878e-15,0.0,0.0
2,0.03,0.03,0.01,0.3,0.03,0.009283121974287665,5,0.5578933793314449,8.89625349098367,2.9842527917727453
4,0.1,0.01,0.01,0.3,0.03,0.5403623274444338,3,0.04441966133174119,0.44949313868420543,0.18846541996505026
