run,c,h,a,theta_h,theta_a,avg_edw,num_com,mod,avg_com,sd_com
4,0.3,0.3,0.01,0.3,0.03,2.522686144593151e-06,65,0.8945751566985343,15.862050685753653,104.70135453011764
3,0.3,0.03,0.01,0.3,0.01,2.2549180496335107e-06,82,0.011126872430760073,8.309378342640102,32.584927897661665
1,0.1,0.03,0.01,0.3,0.01,3.695733892722406e-08,82,0.9191739673188772,9.223168098741159,34.51879982794698
1,0.01,0.3,0.01,0.3,0.03,1.9217624172000005e-06,68,0.8416070361488043,16.99617507850479,134.18377018647095
3,0.01,0.03,0.1,0.3,0.01,6.356357593567765,3,0.04592682521367346,3.0219226275857896,2.6458797099843667
3,0.3,0.3,0.1,0.3,0.03,1.5756604590738603e-06,70,0.9093155029545006,14.087220950359008,100.1828881942364
4,0.03,0.1,0.1,0.3,0.01,0.0009556636777744199,4,0.5335995175010856,7.383807002722859,14.626740423407304
0,0.1,0.3,0.01,0.3,0.1,6.708749248487706e-05,27,0.8769692901018847,14.012448763872085,77.56283226563119
4,0.1,0.01,0.01,0.1,0.3,0.46889489415379776,3,0.053892405884338246,0.3632949979188822,0.04485603157673872
0,0.1,0.1,0.1,0.3,0.03,0.0024464001099195874,6,0.4470625275415633,9.665481449219588,24.854631955499155
2,0.1,0.1,0.01,0.3,0.03,5.041469807773288e-07,67,0.943180696842123,15.972630590474683,94.56843326519962
4,0.03,0.01,0.01,0.3,0.01,0.12402748154248103,4,0.20387309433091425,2.7186106395037144,1.9998063883197386
3,0.01,0.3,0.1,0.3,0.03,1.5680779830584757e-06,73,0.8956470029400864,13.659458521050311,94.0323420827992
3,0.03,0.3,0.1,0.3,0.01,2.9714989685215795e-07,84,0.8872916556372069,18.61704651986009,136.72477142588377
3,0.03,0.3,0.01,0.3,0.03,1.7686820507522527e-06,69,0.9270946295939503,18.307497765322868,113.61883090507533
0,0.01,0.01,0.01,0.3,0.01,0.12739849885468021,2,0.2531577770707056,3.9494712428922725,5.514840019020378
0,0.1,0.03,0.1,0.3,0.03,1.244947570136375,3,0.030553156020583644,0.48478330717882057,0.08620915832531062
3,0.1,0.3,0.1,0.3,0.03,1.6072940845373825e-06,72,0.9122615772061174,15.906113462601294,85.63130075222976
4,0.01,0.03,0.01,0.3,0.01,3.732823019672805e-08,82,0.8647119544030796,15.206632322868943,97.03340768028133
0,0.3,0.1,0.1,0.3,0.03,0.001392364922503569,5,0.5577767040763045,6.657868617051251,11.69546228275712
0,0.01,0.1,0.1,0.3,0.03,0.003571434495616525,5,0.46527638132698995,9.14446265991363,21.04984744606455
1,0.1,0.01,0.1,0.3,0.01,2.3887318187309683,2,0.0056609296289218125,0.18689614571279584,0.012349679783753693
1,0.3,0.01,0.01,0.3,0.03,0.17504610490026806,6,0.052418523379483904,0.2226876767368488,0.013766175253509113
2,0.03,0.01,0.1,0.3,0.01,6.152924175890805,2,0.00850343460892486,0.8876761307938439,0.2785890809372853
3,0.03,0.1,0.01,0.3,0.03,4.2506694158246385e-07,73,0.9036349173439385,14.063608060947224,99.0124855505605
1,0.01,0.1,0.01,0.3,0.03,6.324853808105258e-07,63,0.9225590962437423,16.258579910236236,101.54269194844106
3,0.3,0.1,0.01,0.3,0.03,4.696820328691923e-07,70,0.8521006605024141,13.329433424894864,65.37521508908117
1,0.3,0.03,0.1,0.3,0.03,0.07901881507319576,7,0.0661894808621837,0.28849142210583034,0.028712686636927227
3,0.03,0.03,0.01,0.3,0.01,5.6035648374574705e-08,83,0.6994445066471624,11.27260840700271,68.52333772440664
4,0.3,0.3,0.1,0.3,0.03,1.631286433864869e-06,72,0.9083215249633254,11.244572585020641,62.82039868180284
0,0.03,0.03,0.1,0.3,0.03,3.757031280208279,3,0.031650556033689874,1.5234467000384049,0.6757990586760578
3,0.3,0.01,0.1,0.3,0.03,0.5349821817083366,6,0.01762593059277198,0.27075514786654276,0.021034127354796046
0,0.3,0.3,0.01,0.3,0.1,0.00010347053647617315,27,0.8478828872715197,15.477762595018401,86.1043415161342
4,0.3,0.03,0.01,0.3,0.01,3.207807853068922e-08,77,0.8980452302980445,7.436845852966352,20.863357799070048
1,0.01,0.01,0.1,0.3,0.01,9.010127782853795,2,0.010050156332495147,2.8028594615004008,2.7775229180165915
2,0.1,0.03,0.01,0.3,0.01,2.9405198458262448e-08,84,0.8727524800470384,9.75300569073544,44.091597394355645
2,0.01,0.3,0.01,0.3,0.03,2.184222417567053e-06,62,0.8928946728593691,14.173524259317581,107.58907574890966
4,0.01,0.03,0.1,0.3,0.01,6.253319607286622,3,0.04437554650634762,3.076036211662739,2.806720274095689
0,0.03,0.1,0.1,0.3,0.03,0.00406156192869765,6,0.5279541976858504,13.180370681748538,44.810908454364814
4,0.03,0.3,0.1,0.3,0.01,2.4242444169019917e-07,81,0.8433833754129207,16.782090931743674,124.60722142358223
4,0.1,0.3,0.1,0.3,0.03,2.566473772803281e-06,70,0.8292380292478922,16.28551049472509,107.04033162126038
1,0.1,0.3,0.01,0.3,0.1,7.901446777508992e-05,27,0.882287624932439,18.303155062619542,105.71948622689172
1,0.1,0.1,0.1,0.3,0.03,0.0027826556536038895,5,0.4589814745308911,8.028185567273857,16.456778936061408
4,0.01,0.3,0.1,0.3,0.03,1.0531451237748867e-06,78,0.8968458656109003,14.413667555888908,101.59393891516557
3,0.1,0.1,0.01,0.3,0.03,5.161850018035445e-07,68,0.922586237122119,12.679335444671093,75.62560410647522
4,0.03,0.3,0.01,0.3,0.03,2.9047448227828406e-06,57,0.8849159604693269,18.119985737885216,108.92987142035946
0,0.1,0.01,0.01,0.3,0.01,0.12540393846975256,4,0.09993841728234186,0.5808851444304151,0.08640784500707387
0,0.01,0.03,0.01,0.3,0.03,1.9744839631119142e-07,66,0.9207530804010648,17.334689037116114,118.11120109153433
1,0.3,0.1,0.1,0.3,0.03,0.0012599273272451568,5,0.4627068894946024,5.840983378515821,8.589459413638178
1,0.1,0.03,0.1,0.3,0.03,1.0765736089212885,4,0.029563633231124473,0.9645272535206425,0.2356310554204008
0,0.03,0.01,0.01,0.3,0.03,0.12915163971399593,2,0.19506741063438815,2.35041455996237,1.9531875349904373
1,0.01,0.01,0.01,0.3,0.01,0.13074955001600966,2,0.25718992617685404,4.092769848375462,5.922289772013991
4,0.03,0.1,0.01,0.3,0.03,5.051945323660266e-07,66,0.9247368307164344,12.975213925758096,86.81750348204837
1,0.01,0.1,0.1,0.3,0.03,0.003625802719063681,5,0.5133671780499568,10.222221581677484,27.456418587811232
2,0.01,0.1,0.01,0.3,0.03,6.535416368295615e-07,67,0.8894837804657564,14.892227060949434,89.47533189964378
2,0.3,0.01,0.01,0.3,0.03,0.17980908168849966,4,0.05233703473241697,0.11156916350437696,0.003941552434871689
2,0.1,0.01,0.1,0.3,0.01,2.338144078527821,3,0.005395866901823469,0.681425786720043,0.1420405156090422
3,0.03,0.01,0.1,0.3,0.01,5.726069356494728,2,0.007468666783882055,0.7676036053298837,0.20831906530676808
4,0.3,0.1,0.01,0.3,0.03,4.388370164047642e-07,66,0.9337026880270061,12.21503981128812,61.6115052058509
4,0.03,0.03,0.01,0.3,0.01,3.98184066278131e-08,78,0.8458247323935247,13.424733166787801,84.46398973328867
2,0.3,0.03,0.1,0.3,0.03,0.08239257425188751,8,0.053350234619654255,0.4188495520571617,0.059448269827746
4,0.3,0.01,0.1,0.3,0.03,0.4557604758436857,6,0.021350218277376303,0.2698149409503783,0.02067279332685444
1,0.03,0.03,0.1,0.3,0.03,3.9001437626698663,3,0.039924028345854894,1.4862733205167504,0.7491420655928859
0,0.3,0.3,0.1,0.3,0.1,1.4431860168539425e-05,40,0.9041609020033757,15.718613909595259,76.6424473731578
3,0.01,0.3,0.01,0.3,0.03,2.0674182376870406e-06,65,0.8689136546201355,17.05203776059554,116.91356211054408
3,0.1,0.03,0.01,0.3,0.01,2.080017372702308e-08,87,0.8441692508065722,12.237193828787166,52.469971753372626
0,0.03,0.3,0.1,0.3,0.03,7.577056967172734e-07,84,0.8849107497757656,16.783028520536348,143.50469971249436
0,0.3,0.03,0.01,0.3,0.03,2.528409357438695e-05,51,0.5832526184338552,6.9291128184103545,20.7440094615059
1,0.3,0.3,0.01,0.3,0.1,0.0001009533676993953,27,0.8712440430630047,14.95732835035756,74.92955826618105
1,0.03,0.1,0.1,0.3,0.03,0.002737766135653611,5,0.527423719707034,9.200754147180403,21.94856085373325
2,0.01,0.01,0.1,0.3,0.01,10.653272561537861,2,0.012012170840903946,3.4651278924449707,4.2451549152349415
0,0.01,0.03,0.1,0.3,0.03,5.898308261115002,3,0.03693525004078557,3.166700790140755,2.89543180798336
4,0.1,0.1,0.01,0.3,0.03,9.158128377971696e-07,60,0.8850036455487268,15.861853614900854,98.86266612484275
2,0.1,0.1,0.1,0.3,0.03,0.0013372761422319448,4,0.4701317268266149,5.453131087284814,7.96324055864876
0,0.1,0.3,0.1,0.3,0.1,1.8544204666684517e-05,40,0.8572011532345951,19.568974241818893,119.44112171020261
0,0.01,0.3,0.1,0.3,0.1,1.3303890311801653e-05,46,0.8899712173877713,17.072118799743226,122.99987129130363
2,0.1,0.3,0.01,0.3,0.1,9.475682781677486e-05,26,0.8849967282531771,12.682004090115065,60.00337704552556
1,0.01,0.03,0.01,0.3,0.03,1.1680962493183779e-07,81,0.8867939281669981,14.949559060116584,98.54230807767398
2,0.3,0.1,0.1,0.3,0.03,0.0012244522867707992,4,0.4071068723527568,5.44220332605701,7.838343006501301
0,0.03,0.3,0.01,0.3,0.1,8.850599063922998e-05,31,0.867027805925884,15.097528663343912,100.08364635258359
2,0.1,0.03,0.1,0.3,0.03,1.2443198348483013,4,0.030608861453865564,0.8103560437216494,0.16910912693582944
1,0.1,0.01,0.01,0.3,0.01,0.12642252183557023,4,0.09657942623039316,0.7904636682224994,0.18674140513411627
3,0.01,0.1,0.01,0.3,0.03,6.022591830658226e-07,69,0.8519807686184544,16.46924189851302,88.93421128111372
1,0.03,0.01,0.01,0.3,0.03,0.13022730037406144,3,0.2248842064816734,2.272251233811012,1.9026800054060427
2,0.01,0.1,0.1,0.3,0.03,0.003374363375762744,5,0.4728151501475979,8.5946757469182,19.87825801885852
0,0.03,0.1,0.01,0.3,0.1,1.4364895903468386e-05,32,0.8343289440519875,16.03811999928687,107.23579969901482
2,0.01,0.01,0.01,0.3,0.01,0.1359240015649475,2,0.2393142392470465,5.284450407175347,9.873125547967437
3,0.3,0.01,0.01,0.3,0.03,0.17643635683360173,6,0.050837545797472856,0.17346395927112462,0.009955845878151563
4,0.03,0.01,0.1,0.3,0.01,6.187554504067095,2,0.009602659023278864,1.2718520354973655,0.5719106516997317
3,0.1,0.01,0.1,0.3,0.01,2.6504631830421315,2,0.004955902607932716,0.594937314386092,0.12514036686757396
0,0.3,0.1,0.01,0.3,0.1,1.9789703542521492e-05,26,0.8520306253399524,13.633724100664496,71.45598177453307
0,0.03,0.03,0.01,0.3,0.03,2.416635445779233e-07,65,0.8754786003012379,15.777423441552934,93.42620003823468
0,0.3,0.01,0.1,0.3,0.1,0.5625656405157475,4,0.017458280185396063,0.2151458109455019,0.014675690210548632
2,0.03,0.03,0.1,0.3,0.03,3.7677914843205986,2,0.04152292510242844,0.8714429325245866,0.26849296487184454
1,0.3,0.3,0.1,0.3,0.1,1.3315311510731097e-05,40,0.9064164102590179,15.409873059537034,102.52554906870657
3,0.3,0.03,0.1,0.3,0.03,0.08797538666809432,5,0.05095894881713816,0.3689181246585524,0.03728022750402594
1,0.03,0.3,0.1,0.3,0.03,1.5559843678639539e-06,72,0.9075062746958179,16.301338241396913,102.84624828683435
4,0.01,0.3,0.01,0.3,0.03,1.634982198267195e-06,71,0.84114651122011,16.743165360271732,113.47134348075933
4,0.1,0.03,0.01,0.3,0.01,2.671472191747212e-08,83,0.9180891782429478,10.266141502073854,54.95640517540886
2,0.3,0.3,0.01,0.3,0.1,7.213646012764198e-05,27,0.8402701674116363,12.56352200834645,70.90643683065962
1,0.3,0.03,0.01,0.3,0.03,2.079065304216788e-05,40,0.6581279195813395,6.233779899385679,16.61726393770575
2,0.03,0.1,0.1,0.3,0.03,0.004096617321932622,5,0.5064330409640939,10.467933957227835,28.290054432408
3,0.1,0.1,0.1,0.3,0.03,0.0030189655710253,4,0.47043224425654007,7.982645109080991,17.201791269377466
1,0.01,0.03,0.1,0.3,0.03,7.144383421305682,3,0.04137289301407437,3.6507879219998642,4.5772811602675185
3,0.01,0.01,0.1,0.3,0.01,10.71567266146196,2,0.01159378262509353,3.0827831857642365,3.3600130925358376
1,0.1,0.3,0.1,0.3,0.1,1.2022748369511942e-05,42,0.8753092590480207,14.426936553519985,95.87213400752485
0,0.1,0.1,0.01,0.3,0.1,1.7026159305450866e-05,26,0.8606669003291119,13.799040801484924,74.23987124091961
2,0.01,0.03,0.01,0.3,0.03,1.9712961513937927e-07,67,0.9220038915332063,17.236030499325917,105.55782171028079
1,0.01,0.3,0.1,0.3,0.1,1.2995087813886928e-05,46,0.8779701788284795,14.898825918699625,123.57021377867325
3,0.3,0.1,0.1,0.3,0.03,0.0010035671351566267,4,0.49655008487776375,6.538819102872148,12.130910750854175
3,0.1,0.3,0.01,0.3,0.1,5.753579291825446e-05,35,0.9084980746238346,17.927622376858693,110.66938249767614
4,0.01,0.1,0.01,0.3,0.03,3.6416669788444395e-07,72,0.9106371252110557,14.881846484310183,112.37248232796904
1,0.03,0.3,0.01,0.3,0.1,7.37259684449955e-05,29,0.8371217749365267,16.9098319143145,107.70347311046353
3,0.1,0.03,0.1,0.3,0.03,1.1775927124805787,4,0.03387360892030933,0.9331712766408975,0.28297231841012527
2,0.1,0.01,0.01,0.3,0.01,0.12738095660202606,3,0.11174242801184303,0.22366269538433003,0.016188017003426695
1,0.03,0.1,0.01,0.3,0.1,1.1231430557392561e-05,33,0.9091247752944642,17.935149049493035,116.99239467284565
3,0.01,0.1,0.1,0.3,0.03,0.004628500366875641,4,0.5234922502035124,8.86659887714026,21.53355695722321
2,0.03,0.01,0.01,0.3,0.03,0.13448882766604314,3,0.21253972681338928,3.2250084645501786,3.240800015757708
4,0.3,0.01,0.01,0.3,0.03,0.17386532607342012,6,0.049391091457843636,0.20486274385070205,0.01045032269057833
0,0.03,0.01,0.1,0.3,0.03,5.716219378554041,2,0.008248668892786915,1.5220517913208376,0.8190565120785478
3,0.01,0.01,0.01,0.3,0.01,0.14170825147369637,3,0.20248713973904514,3.838665318882993,5.371450304319123
1,0.03,0.03,0.01,0.3,0.03,1.545872875200509e-07,72,0.9261352839750382,13.65742715198762,83.81036353346421
4,0.1,0.01,0.1,0.3,0.01,2.484780138023712,2,0.006661433028358088,0.4324969940914979,0.06613345214434913
1,0.3,0.1,0.01,0.3,0.1,2.3381644614095668e-05,26,0.860226710992088,13.280959156420174,56.0298084488258
2,0.03,0.3,0.1,0.3,0.03,1.9090466528600168e-06,62,0.9193673325671433,17.880920174590266,109.4775203833246
1,0.3,0.01,0.1,0.3,0.1,0.508293139707874,5,0.019811003891751708,0.5028475811529106,0.07076068072275052
3,0.03,0.03,0.1,0.3,0.03,4.219185875341198,3,0.03817749729030864,2.1191525545779637,1.4089463276233438
2,0.3,0.3,0.1,0.3,0.1,1.1493446800688758e-05,42,0.914702182124406,12.265798630437573,73.77153315650025
4,0.3,0.03,0.1,0.3,0.03,0.09644292963201195,6,0.05686314147745906,0.48588053883986004,0.050878396991828806
0,0.1,0.03,0.01,0.3,0.03,2.2767362313094795e-07,67,0.9014447655219946,12.28562481139712,61.258006148179405
3,0.03,0.1,0.1,0.3,0.03,0.0029751466368219334,6,0.4590610969299397,9.325606200690835,22.647587073880167
3,0.3,0.3,0.01,0.3,0.1,9.250662617773268e-05,25,0.8519495409718196,14.251062741038506,81.94492089497305
0,0.01,0.3,0.01,0.3,0.1,6.823719175069544e-05,30,0.8628522984168258,15.888381187332449,96.15037549449075
2,0.3,0.03,0.01,0.3,0.03,3.445894132688875e-05,41,0.7449130968616082,6.555605861143908,14.942317912332188
4,0.1,0.1,0.1,0.3,0.03,0.0030903929072987066,4,0.4735103876036091,6.98940756882881,12.9380029468373
2,0.01,0.03,0.1,0.3,0.03,6.051742768811269,3,0.039464838369012115,3.1594182907658226,2.95492543065203
2,0.1,0.3,0.1,0.3,0.1,1.5972729114321306e-05,34,0.9123189138992931,11.87955844917505,58.70792871223858
3,0.01,0.03,0.01,0.3,0.03,8.142080759913232e-08,80,0.9136610241804354,18.583991225525608,106.07185854386131
4,0.01,0.01,0.1,0.3,0.01,10.1864077232898,3,0.012247472159707267,3.8396431241006894,5.341774166022548
1,0.1,0.1,0.01,0.3,0.1,1.4575994659106226e-05,27,0.8714515608188967,12.263120168189417,75.58539055684257
4,0.3,0.1,0.1,0.3,0.03,0.0012485734072416545,5,0.4677038109245909,8.223159239554878,16.875581692084413
2,0.01,0.3,0.1,0.3,0.1,1.2191820874870008e-05,44,0.8981502826721068,13.888413314570716,79.58568673923003
4,0.1,0.3,0.01,0.3,0.1,6.463047979501459e-05,33,0.8867370185476094,15.478437605485516,98.99148944541723
0,0.01,0.1,0.01,0.3,0.1,1.1522553459502792e-05,38,0.9016595135265857,17.776884728053826,138.72934513994096
4,0.1,0.03,0.1,0.3,0.03,1.0711825097396277,3,0.03374657583471311,0.5898306643805141,0.11628865205657764
2,0.03,0.3,0.01,0.3,0.1,6.744270065333404e-05,33,0.8847399178376606,19.158414439996818,145.66828775817686
4,0.01,0.1,0.1,0.3,0.03,0.004043943185269953,6,0.46297531754129617,13.438052106596622,44.14890646033344
3,0.1,0.01,0.01,0.3,0.01,0.12447175724746319,4,0.10528285329236303,0.2045071106161989,0.010860033261924812
2,0.03,0.1,0.01,0.3,0.1,1.2129094957982196e-05,30,0.9130087133122569,12.064196031723217,66.94845900545192
3,0.03,0.3,0.1,0.3,0.03,1.748887423693954e-06,70,0.8284305559698574,16.600351813843712,123.77023896834771
0,0.3,0.01,0.01,0.3,0.1,0.22100418563008906,5,0.04689791779528579,0.2470259191245953,0.016349272457522965
3,0.03,0.01,0.01,0.3,0.03,0.13441304206762322,3,0.18083214026890404,2.645125642982376,2.019790475137119
1,0.03,0.01,0.1,0.3,0.03,5.703566616256663,3,0.00583376465481962,1.5238036861935793,0.6749829643950016
2,0.03,0.03,0.01,0.3,0.03,1.6694523324091744e-07,66,0.9185462834627032,14.36064178628849,96.84284259553229
4,0.01,0.01,0.01,0.3,0.01,0.12751945470480874,2,0.24275107075504132,3.6475821130475397,4.703976692564872
4,0.03,0.03,0.1,0.3,0.03,4.028132794828958,2,0.041818301155828824,1.0713342901379208,0.4057934359289236
2,0.3,0.01,0.1,0.3,0.1,0.5303912694640733,3,0.018996859820237147,0.2113845617402896,0.01302901348384749
2,0.3,0.1,0.01,0.3,0.1,1.851103559813835e-05,28,0.8653879547326268,11.904506205386774,61.08545910683896
0,0.1,0.01,0.1,0.3,0.03,2.6731947481991853,3,0.0049364586804720445,0.6669037590348825,0.12941813251445472
3,0.3,0.3,0.1,0.3,0.1,1.5522955570048038e-05,35,0.9087384145504205,15.503110918897445,80.54576698627419
0,0.3,0.03,0.1,0.3,0.1,0.12506576413000844,6,0.05707423243648056,0.18259277142049998,0.008555123085054992
1,0.1,0.03,0.01,0.3,0.03,1.7188453468685355e-07,69,0.8748000245293571,11.857270018220264,48.0095752080631
4,0.03,0.1,0.1,0.3,0.03,0.0047848699311502235,4,0.5143896528688654,9.382928206739287,24.082818179254733
4,0.3,0.3,0.01,0.3,0.1,9.374552589550404e-05,28,0.8778762710464612,15.402293128987965,89.34868855932271
4,0.01,0.03,0.01,0.3,0.03,1.3449408886512662e-07,75,0.9095005248238549,14.304067054129066,88.88858717809809
3,0.3,0.03,0.01,0.3,0.03,2.213397884041063e-05,35,0.7264231742466223,5.449512848967646,12.147181390365688
3,0.1,0.3,0.1,0.3,0.1,1.3690739413703068e-05,35,0.872771594902353,16.306970237743776,98.79479696865972
0,0.1,0.1,0.1,0.3,0.1,0.003379414764094882,5,0.5134251199257275,8.083739965476902,17.62543588129697
3,0.01,0.03,0.1,0.3,0.03,6.154905518505731,3,0.04019454386888084,2.6177213560329573,2.1145935939312297
1,0.01,0.3,0.01,0.3,0.1,7.217582186432478e-05,33,0.8337688115661445,15.260167054945525,105.39664196632248
3,0.01,0.3,0.1,0.3,0.1,1.1420182004505186e-05,43,0.8885177234892206,15.727163718410559,105.19013219321978
0,0.3,0.1,0.1,0.3,0.1,0.0033447437673360973,4,0.4570142714217219,4.954674772977342,6.3503283074377945
2,0.1,0.1,0.01,0.3,0.1,1.631053503445859e-05,26,0.8872763312814783,14.45106234804701,79.05094351538835
0,0.01,0.01,0.1,0.3,0.03,9.9799503531621,2,0.010725028763185901,2.6248551494560672,2.4359349743700034
0,0.1,0.3,0.01,0.3,0.3,0.006996090565728221,13,0.724736358470427,21.582399093879875,110.70986345068643
0,0.1,0.03,0.1,0.3,0.1,1.4743657847038758,3,0.031774305738888536,0.20410122414777188,0.012194025864099461
1,0.01,0.1,0.01,0.3,0.1,1.7993468107127437e-05,37,0.7407258775610187,23.177226104877874,152.16205958188797
4,0.03,0.3,0.1,0.3,0.03,1.3991331865875463e-06,72,0.8727351722276226,15.725627205977933,96.85196792289038
3,0.03,0.3,0.01,0.3,0.1,6.690588253800257e-05,33,0.896926520421847,18.729908663363794,121.25205336458339
3,0.03,0.1,0.01,0.3,0.1,1.2432599984184694e-05,30,0.8596837596239364,17.536695494398387,111.62566337821701
3,0.03,0.03,0.01,0.3,0.03,1.1261793178849873e-07,77,0.8647709073701061,16.777711668750364,89.97036669981341
1,0.3,0.01,0.01,0.3,0.1,0.2245193824358915,5,0.04748040336236338,0.18626151279742525,0.011176657619151768
0,0.01,0.1,0.1,0.3,0.1,0.007343114138922265,5,0.5474873587090284,11.216482481648416,32.18465877994619
2,0.03,0.01,0.1,0.3,0.03,5.842065603343653,2,0.009003680978926593,1.070271089722084,0.40498841051020085
4,0.1,0.01,0.01,0.3,0.01,0.12477174570099442,3,0.11494229716642565,0.5941190534634581,0.11016314175766091
4,0.03,0.01,0.01,0.3,0.03,0.12628571331587157,4,0.1965222374270133,2.9454664761006653,2.5955979840760905
0,0.03,0.03,0.1,0.3,0.1,4.558239860170493,2,0.03744579093893308,1.0154507391018588,0.36456311513949324
3,0.3,0.01,0.1,0.3,0.1,0.5270379107810007,5,0.018110793459660893,0.18086011028410523,0.009951425543909757
0,0.01,0.01,0.01,0.3,0.03,0.14082430224592904,3,0.21704293173351608,4.6724256118736385,6.464682119401072
4,0.3,0.3,0.1,0.3,0.1,1.6910878525674767e-05,34,0.883430498708433,15.773312696260193,79.0303122969529
3,0.3,0.1,0.01,0.3,0.1,1.6763520737602546e-05,30,0.8884585987061168,12.237258968808257,66.83627959915086
1,0.1,0.01,0.1,0.3,0.03,2.389272029725034,2,0.006207146717458006,0.306471312163406,0.033207383834429956
1,0.3,0.03,0.1,0.3,0.1,0.14271053870496936,5,0.05692640699861312,0.19568618168245566,0.013095293467215567
2,0.1,0.03,0.01,0.3,0.03,2.6005638895136315e-07,59,0.8580530094581846,9.827107473848278,40.44093621391562
0,0.03,0.1,0.1,0.3,0.1,0.005196362306033911,5,0.46457626108105365,7.176583495453942,13.184400748172816
4,0.1,0.3,0.1,0.3,0.1,1.616258548623918e-05,44,0.8852174627583144,17.10873027871309,107.4601479256003
0,0.3,0.3,0.01,0.3,0.3,0.018555420672112268,8,0.598293858807794,11.922390117424056,33.85770755329154
0,0.01,0.03,0.01,0.3,0.1,1.836210623728604e-06,38,0.8781073800012894,13.084934919320915,75.29954912031873
4,0.3,0.03,0.01,0.3,0.03,9.09344831260342e-06,46,0.5145747150176877,9.583946521406906,21.471121645704134
4,0.01,0.03,0.1,0.3,0.03,6.959337661571663,2,0.04360725224775899,3.2763165857864784,3.7951306138965157
1,0.1,0.1,0.1,0.3,0.1,0.005756852476655189,6,0.493041909573373,10.153891973674991,25.28664897057908
4,0.01,0.3,0.1,0.3,0.1,1.0413853352154861e-05,45,0.9044498808045581,16.44294986470745,113.81930145660772
1,0.3,0.1,0.1,0.3,0.1,0.0017932973930326484,4,0.4796430186392309,3.97944821669603,4.21363419494178
2,0.01,0.3,0.01,0.3,0.1,6.877104404970393e-05,34,0.8713562684308401,17.16010450302337,112.76861394463795
3,0.1,0.1,0.01,0.3,0.1,1.4695869020960189e-05,26,0.8914295990934915,16.376548614572116,71.18666808725766
1,0.1,0.03,0.1,0.3,0.1,1.32151356017496,3,0.029950588515403394,0.5038629740009822,0.07820450803395283
1,0.01,0.01,0.1,0.3,0.03,9.053799799240224,2,0.009075652063220752,2.423491763197359,2.0765294869714865
1,0.1,0.3,0.01,0.3,0.3,0.007232646545003225,16,0.8002860195513953,17.05525267424681,104.88724708991205
2,0.01,0.1,0.01,0.3,0.1,1.3107602692436331e-05,37,0.8748201560008907,15.787777488460003,110.70224862157984
0,0.03,0.3,0.1,0.3,0.1,1.358539388241727e-05,38,0.8987926137430042,15.867989004341492,90.67795027417401
4,0.03,0.03,0.01,0.3,0.03,1.8051886741163387e-07,65,0.9231359287816462,13.790581165471966,72.00938877816186
4,0.03,0.3,0.01,0.3,0.1,9.668396911939457e-05,30,0.8423910374056155,17.055817687837987,101.38682979682962
4,0.03,0.1,0.01,0.3,0.1,1.5806229701981456e-05,30,0.8834593065242266,19.555675660384537,122.43774061539318
2,0.3,0.01,0.01,0.3,0.1,0.22284159057384414,6,0.045191119893301934,0.13989619447147786,0.005756314563705781
3,0.03,0.01,0.1,0.3,0.03,5.581018444168977,2,0.006133923216960574,0.7317741045356128,0.18932548602147584
4,0.3,0.01,0.1,0.3,0.1,0.5885779873543465,4,0.020032450650513484,0.35582046040709625,0.03468062492448981
1,0.01,0.1,0.1,0.3,0.1,0.008587114705443486,5,0.5150155216582195,11.176242410409131,32.595327567991966
1,0.03,0.03,0.1,0.3,0.1,3.6879587023006284,3,0.037913421160434696,1.6516391404793103,0.9046355415905005
0,0.1,0.01,0.01,0.3,0.03,0.1340253908610169,4,0.09249644082039724,0.5177758900306809,0.07568295407571807
0,0.03,0.01,0.01,0.3,0.1,0.15599699222173796,4,0.1766520773810549,2.578720092440154,2.185142283479684
4,0.3,0.1,0.01,0.3,0.1,2.2845453978353013e-05,28,0.8233088630520927,15.193817335539425,71.26673799035157
0,0.3,0.3,0.1,0.3,0.3,0.008015907556718445,9,0.6862280431298176,10.156904248870994,29.6955422002134
1,0.01,0.01,0.01,0.3,0.03,0.14151165667123794,2,0.21268258527252043,3.7347446749566515,4.931475046707707
2,0.1,0.01,0.1,0.3,0.03,2.3306501768961057,2,0.005064243138811819,0.5753542385890122,0.11703766272289844
2,0.3,0.03,0.1,0.3,0.1,0.13683080059763084,6,0.05557679354585756,0.3264080001215559,0.026559174374144748
3,0.1,0.03,0.01,0.3,0.03,1.785458955430392e-07,66,0.9083024077525298,11.120465913702155,52.74517781888814
1,0.03,0.1,0.1,0.3,0.1,0.006147825020709438,6,0.5225523768088817,9.13796751737421,22.439297007010826
1,0.01,0.03,0.01,0.3,0.1,1.0953707176261281e-06,44,0.9226861458693466,14.578993754975649,87.93120127997335
0,0.01,0.03,0.1,0.3,0.1,7.245273811319084,3,0.04483696153622113,3.5522095078466176,3.6896683844325513
1,0.3,0.3,0.01,0.3,0.3,0.018579762403239542,7,0.6423107333002767,6.5519429789243455,10.837955186626937
0,0.1,0.3,0.1,0.3,0.3,0.004561068129653139,7,0.704906450000973,10.806963100645397,28.158480640686793
0,0.3,0.03,0.01,0.3,0.1,0.0025984865172568265,9,0.4796150749252611,0.9170428039851244,0.36086261754748206
2,0.1,0.1,0.1,0.3,0.1,0.005064043175728864,5,0.5335614407643774,8.62667771546042,19.540158167185446
